G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.4148517	0.1995108	0.2083437	0.8249310	0.2648488	0.3431490	0.0266305	0.1192735	0.7099682	0.7895839
0.1796196	0.0992367	0.3421070	0.6629172	0.0001594	0.0724808	0.0073480	0.1261299	0.7763026	0.6314445
0.2924916	0.0438469	0.2076747	0.7893972	0.1239357	0.0006369	0.0003314	0.0807334	0.7257728	0.2939371
0.2981943	0.0446186	0.1772506	0.4996340	0.0004649	0.0004586	0.0029901	0.0545624	0.6377318	0.7871000
0.3384188	0.1949783	0.4628439	0.6564543	0.5069302	0.5553701	0.3051160	0.1219872	0.7276939	0.4166413
0.3579056	0.0152684	0.1373026	0.8117011	0.0952688	0.1092632	0.0825613	0.1620328	0.5969443	0.6177694
0.2247269	0.0257981	0.2607380	0.6786487	0.0031335	0.0819578	0.0005925	0.0445550	0.6293232	0.7501072
0.5223215	0.2948475	0.3626415	0.6102469	0.0208168	0.1722380	0.1451793	0.1031558	0.6454894	0.6126964
0.4321651	0.2142747	0.3787079	0.4981988	0.5549446	0.5590639	0.2714045	0.1457993	0.4844509	0.5241652
0.2672072	0.0368330	0.2268030	0.6966161	0.0170378	0.2876946	0.1269429	0.0850313	0.7372046	0.6760322
