G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000037	0.9810666	0.8795450	0.8500238	0.2613597	0.5655891	0.6796077	0.7873895	0.2302904	0.9946574
0.1308010	0.0000001	0.8795450	0.8500238	0.2613597	0.5655891	0.6796077	0.7873895	0.2302904	0.9946573
0.9999875	0.9999985	0.0000012	0.8500238	0.2613598	0.5655891	0.6796076	0.7873893	0.2302905	0.9946574
0.9999875	0.9996131	0.1016487	0.0000000	0.2447404	0.5450107	0.0141688	0.7926690	0.2257591	0.9943720
0.9999873	0.9935896	0.8795450	0.8500238	0.0000032	0.5655891	0.6796076	0.8284369	0.1911321	0.9915984
0.9999873	0.9926849	0.9022294	1.0000000	0.0679283	0.0000029	0.7220733	0.8254696	0.1940651	0.9918996
0.9999874	0.9970163	0.1016471	0.6131184	0.5237045	0.8689636	0.0000013	0.6993025	0.3191082	0.9975888
0.9999869	0.9848264	0.9618341	0.8988146	0.2016017	0.4875730	0.9351824	0.0000023	0.2153653	0.9937455
0.9999875	1.0000000	0.8795450	0.8500238	0.2613597	0.5655891	0.6796076	0.9999719	0.0000002	0.0492282
0.9973018	0.1591439	0.8795455	0.8500241	0.2613594	0.5655886	0.6796086	0.4645281	0.6359833	0.0000005
