G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000009	0.9872677	0.0807533	0.9991075	0.1128794	1.0000000	1.0000000	0.0222906	1.0000000	1.0000000
0.4602573	0.0000000	0.0807533	0.9991075	0.1128794	1.0000000	1.0000000	0.0222906	1.0000000	1.0000000
0.4601696	0.9962181	0.0000000	0.9999999	0.1128794	1.0000000	1.0000000	0.0222906	1.0000000	1.0000000
0.4601696	0.5544644	1.0000000	0.0000007	0.1128794	1.0000000	1.0000000	0.0222906	1.0000000	1.0000000
0.4601696	0.9872570	0.0807952	0.9988848	0.0000005	1.0000000	1.0000000	0.0222906	1.0000000	1.0000000
0.4601696	0.9872958	0.0806414	0.9997045	0.9999485	0.0000004	1.0000000	0.0222906	1.0000000	1.0000000
0.0666574	0.4754687	0.0807533	0.9991075	0.1128794	1.0000000	0.0000000	0.0222906	1.0000000	1.0000000
0.4601696	0.9872677	0.0807533	0.9991075	0.1128794	1.0000000	1.0000000	0.0000005	1.0000000	1.0000000
0.4601708	0.9872677	0.0807533	0.9991075	0.1128794	1.0000000	1.0000000	0.9999186	0.0000000	1.0000000
0.4601696	0.9872677	0.0807533	0.9991075	0.1128794	1.0000000	1.0000000	0.0222906	1.0000000	0.0000001
