"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	0.5015316	0.7715384	1.0146357	0.8470156	0.4499556	0.6714930	0.9338890	0.4315937	0.7710911	0.9750898
50	0.5038552	0.8657811	1.1195319	0.6803705	0.3359363	0.8048876	0.9407281	0.3597101	0.7902679	1.0454626
100	0.5440899	0.9372194	1.0982983	0.7070682	0.3520131	0.8807525	0.9931987	0.3756096	0.8260188	0.8866955
150	0.5255483	0.8337649	1.1035299	0.6331782	0.3175332	0.9441331	0.9793218	0.4315261	0.8248772	0.8955834
200	0.6116899	0.9259685	1.0609614	0.6230505	0.2627426	0.8343433	1.0019608	0.4576416	0.7577977	0.8883501
250	0.6080363	0.8939938	0.9888908	0.6397156	0.3315268	0.8272089	0.9698424	0.4683779	0.8341551	0.9079172
300	0.6692110	0.9292429	0.9909170	0.6822004	0.3173046	0.7754279	0.8967707	0.4143685	0.8067520	0.8728455
350	0.5697365	0.9630681	0.9152643	0.6740469	0.3461753	0.7872241	1.0214153	0.4527602	0.7795020	0.9287843
400	0.5041223	0.8912706	0.9049355	0.6003673	0.2714654	0.7985225	1.0408796	0.4121333	0.7584860	0.9122983
450	0.5144892	0.8465746	1.1044034	0.6106478	0.3131625	0.8630774	1.0301938	0.4561601	0.7132746	0.8822583
500	0.4636647	0.8908897	1.0448138	0.7097726	0.3285791	0.8577913	0.9546091	0.4667084	0.8648463	0.9100102
550	0.5731044	0.9473669	0.9927611	0.7571380	0.3668260	0.6751331	0.9245750	0.4020957	0.8972793	0.9942093
600	0.5273201	0.9808005	1.0286364	0.6947394	0.4645275	0.6920968	0.8898950	0.4095764	0.7556257	1.0055798
650	0.5381262	0.9088525	1.0497327	0.6621667	0.4236631	0.7392652	1.0103513	0.3626608	0.7594247	0.9900903
700	0.5661775	0.8919920	0.9899890	0.6703065	0.4218785	0.6972733	0.9442424	0.3771991	0.7100472	0.9340229
750	0.5483314	0.9466441	1.0468051	0.7272145	0.4768138	0.7558449	0.9693371	0.4220613	0.7055707	1.0105168
800	0.5807953	0.8653555	1.0103322	0.7645133	0.4495634	0.6848480	0.9356648	0.4704421	0.7086312	1.0315217
850	0.5577070	0.8933636	0.9565872	0.7985881	0.5003439	0.6250781	0.8772162	0.4335235	0.7318394	0.9975300
900	0.5234272	0.9156825	0.8873779	0.7806464	0.4649449	0.6591732	0.9489719	0.3828261	0.6794178	0.9734564
950	0.5373424	0.7878636	1.0229844	0.7890627	0.4483628	0.6805473	0.8787237	0.4196776	0.6434556	0.9824021
1000	0.5520562	0.9517207	1.1375583	0.7618827	0.4601778	0.7204348	0.9304138	0.4458234	0.6913833	0.9714729

0	0.5015316	0.7715384	1.0146357	0.8470156	0.4499556	0.6714930	0.9338890	0.4315937	0.7710911	0.9750898
50	0.7610609	0.9244350	1.1280361	0.6951423	0.4415534	0.7259988	0.9529614	0.4013479	0.6862882	0.4289534
100	0.9169330	0.9066559	0.9728116	0.7996851	0.5214254	0.7546364	0.9403353	0.4157744	0.7050610	0.2420857
150	0.9238222	0.8688610	1.0847040	0.7880077	0.5039715	0.7237605	0.9855568	0.5497672	0.7523824	0.1764998
200	0.9402041	0.8955208	1.0834012	0.9145439	0.4904360	0.6048348	0.9437737	0.6180396	0.8399460	0.1836137
250	0.8409808	0.7830925	1.0556950	0.8160999	0.4250937	0.4617283	0.9324797	0.5909159	0.8511622	0.1425797
300	0.6851520	0.8698815	1.0122594	0.8068778	0.4770452	0.4124192	1.0624195	0.5196376	0.7767414	0.1387940
350	0.8266645	0.8765354	0.9859700	0.7390159	0.4170886	0.4708253	1.0866222	0.4693002	0.6948128	0.1880573
400	0.7796079	0.8693227	0.9645254	0.7369152	0.4645755	0.5313469	1.0610146	0.4857598	0.6813390	0.1933464
450	0.8610649	0.8690701	0.9811887	0.7908436	0.5358478	0.5628468	1.0035702	0.4361838	0.6074018	0.1390232
500	0.8754792	0.8386411	1.0086485	0.8884009	0.5704781	0.5703724	0.9137876	0.4968758	0.6766565	0.1474204
550	0.5462328	0.8550247	1.0381345	0.7596282	0.4674357	0.5603717	0.8847542	0.5314038	0.6979267	0.7530090
600	0.4785899	0.9046257	0.9880795	0.8155650	0.4807339	0.5556167	0.8682688	0.5230022	0.6361258	0.8962062
650	0.4652151	0.9161659	0.9379663	0.7200902	0.4947765	0.5329722	0.8447814	0.4528626	0.5988736	1.0451049
700	0.5522785	0.8241121	0.9461597	0.7486223	0.5092433	0.5767689	0.9429122	0.4186423	0.6925500	0.9830505
750	0.4956594	0.8684687	0.9450264	0.8472777	0.5364924	0.6364939	0.9845300	0.3867039	0.6471269	0.9925630
800	0.4786133	0.8756041	0.8773555	0.8659726	0.5456326	0.6504742	0.9983372	0.3811983	0.7013023	0.9690172
