G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.9282438	0.8993943	0.7863414	0.7621604	0.6093329	0.6841403	0.5538606	0.9609049	0.1096357	0.9485888
1.0305455	0.9477254	0.7519195	0.8612132	0.6948008	0.6058827	0.6327195	0.7094870	0.2396928	1.0153155
0.9679817	0.6494380	0.5463868	0.5698864	0.6007454	0.5810719	0.4137946	0.5396615	0.5653263	1.0364480
1.0082015	1.0590216	0.8388318	0.3462585	0.5018961	0.7174341	0.6103523	0.8167756	0.2024958	0.8927821
0.9893779	0.9726989	0.9880800	1.0110052	0.0339789	0.2237493	0.9084152	0.8493859	0.0912453	1.0547719
1.0283995	1.0788370	0.1812313	0.5755404	0.4735914	0.7755161	0.2853626	0.9754426	0.1127960	0.9065219
1.0788426	1.0147042	0.5722020	0.5196829	0.6528772	0.7855543	0.4817865	0.8887462	0.1578373	1.0102851
0.9640831	1.0039254	0.0733067	0.3472627	0.5645680	0.9034072	0.2389005	0.7249178	0.2273022	0.9437692
0.8920656	0.9151631	0.8191553	0.8337423	0.4344032	0.5870366	0.4019116	0.7902784	0.1606672	1.0120766
1.0143430	0.7751381	0.6202749	0.4420705	0.5704731	0.8275260	0.2575870	0.6637200	0.3144147	0.9374845
