G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.8776746	0.0407395	0.9346348	0.3587198	1.0568162	0.9353725	0.4664554	0.5640789	0.0104583	0.7206669
0.4516629	0.0975106	0.8047502	0.4031733	1.0109786	0.9266256	0.1352577	0.9537683	0.0021074	0.4853181
0.4213890	0.0673390	0.5492631	0.5476269	1.0640169	0.6242117	0.2281609	0.9292240	0.0057848	0.2698746
0.7309579	0.0526272	0.6003049	0.4281260	1.0408269	0.9994256	0.2909186	1.0667016	0.0138527	0.2033507
0.4073577	0.1299112	0.8211930	0.4452848	1.0400261	0.8876148	0.0043846	1.0225227	0.0078989	0.4645348
0.9595019	0.0335813	0.9712110	0.3263352	0.9334345	0.7983213	0.3869301	0.9955662	0.0039508	0.4112304
0.3648918	0.0839818	0.8701663	0.2685565	1.0636870	1.0878700	0.1129899	0.9675886	0.0005499	0.4596293
0.3942307	0.0728622	0.8594092	0.4683989	0.9354286	0.7175225	0.0737581	1.0620322	0.0026890	0.2661082
0.0421543	0.1537296	0.4869375	0.4028567	1.2201908	0.9976747	0.3059676	0.9636258	0.0222064	0.3944668
0.0134201	0.2247854	0.1936760	0.9284420	0.6392209	1.1028418	0.3701038	0.4877009	0.0006966	0.6734254
