"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	0.3573223	0.0306213	0.6006731	0.3765020	0.8032810	0.7788029	0.1716153	0.6689172	0.0009240	0.3162860
50	0.4665275	0.0456505	0.5240307	0.2698238	0.6978206	0.8506473	0.1669224	0.3173304	0.0037839	0.3454124
100	0.5147166	0.1134829	0.6212728	0.3546404	0.7940278	0.6872842	0.1124352	0.3184728	0.0046834	0.3759013
150	0.6012623	0.0485197	0.4345484	0.3589092	0.7250513	0.8481813	0.1432063	0.2957598	0.0015635	0.5621107
200	0.5741267	0.0764772	0.6225064	0.4178691	0.7725686	0.8368040	0.0725567	0.2841425	0.0078625	0.5682610
250	0.4768506	0.0716097	0.6270897	0.3901267	0.8923776	0.8604763	0.0663007	0.3053604	0.0066341	0.7196930
300	0.5089635	0.0718705	0.5242003	0.3438472	0.8592015	0.8189359	0.0734926	0.2561344	0.0022175	0.6035551
350	0.3368140	0.0712928	0.5721888	0.3207271	0.7667786	0.8496346	0.0645800	0.2549316	0.0099460	0.5681988
400	0.4855912	0.0229829	0.6025266	0.3447145	0.7354101	0.8665433	0.0796654	0.2033961	0.0183683	0.6351548
450	0.4565190	0.0853922	0.5676343	0.3903906	0.9397551	0.7378798	0.0602871	0.3549509	0.0012442	0.5629824
500	0.3858518	0.0828268	0.7237171	0.2947580	0.7167659	0.6629396	0.0847941	0.3097481	0.0054570	0.5518939
550	0.3709770	0.0862603	0.6297326	0.3256012	0.7341519	0.9114822	0.1383727	0.5709325	0.0194088	0.6263780
600	0.4091466	0.0585740	0.6867847	0.4121294	0.5895467	0.7256781	0.1071858	0.7320219	0.0032863	0.4293722
650	0.3287585	0.0328174	0.5909276	0.2889227	0.8520807	0.7546606	0.1268958	0.7343877	0.0034930	0.3900644
700	0.3534118	0.1130165	0.5721347	0.3312163	0.6282744	0.7709249	0.1558781	0.7691900	0.0007632	0.3162922
750	0.4025798	0.0698435	0.5770748	0.3755155	0.7037178	0.7641630	0.1215151	0.6794061	0.0039404	0.3141316
800	0.3238950	0.0425682	0.5857062	0.2894146	0.7489474	0.7313081	0.2240689	0.6812260	0.0015186	0.3328553
850	0.3082621	0.0717440	0.5272089	0.4644785	0.6683835	0.7642767	0.1344560	0.7991479	0.0015019	0.3189618
900	0.3850034	0.0368194	0.5610855	0.3174252	0.7059596	0.7114210	0.2349068	0.7697580	0.0033654	0.3398208
