G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0944978	1.0980946	0.0434914	0.0529290	0.9043395	0.0393124	0.0771000	0.0298905	0.1627837	1.0334773
0.5685236	0.5663186	0.0613855	0.3191256	0.3126937	0.1397722	0.4785534	0.4261703	0.3994230	0.6316383
0.1313763	0.9407870	0.0191628	0.0515069	0.9839975	0.0614449	0.0709042	0.0078209	0.1329881	1.0804998
0.1660728	1.0243651	0.0309690	0.0473252	0.9759734	0.0335440	0.0716139	0.0220667	0.1446086	0.9378515
0.2093674	0.9374623	0.1386066	0.3485021	0.4453248	0.0611419	0.1141145	0.0152098	0.1189777	1.0691436
0.1473306	1.0534424	0.0440231	0.0215339	1.0034887	0.0203965	0.0663673	0.0489778	0.1489614	1.1060428
0.1811686	0.9891524	0.0285712	0.0823699	0.8539903	0.0452444	0.0394392	0.0101579	0.1129084	0.9169962
0.1426424	0.8804264	0.0404445	0.0880973	0.9568969	0.0523459	0.0531592	0.0046844	0.1184432	0.9899712
0.1867578	1.0095667	0.0424307	0.0579698	0.8729955	0.0499782	0.0713549	0.0063612	0.0672376	0.9029432
0.1797588	1.0582496	0.0347539	0.0801194	0.9178164	0.0541303	0.0374399	0.0109804	0.1311999	0.5436098
