"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	0.3146242	0.0788888	0.3033517	0.9860799	0.0610484	0.0605625	0.0427023	0.1625897	0.9943712	1.0000000
50	0.6067076	0.6315489	0.4711117	0.9845376	0.0626947	0.3827322	0.6320939	0.1785569	0.9943333	1.0000000
100	0.8659564	0.7584752	0.5436739	0.9248324	0.1586055	0.7218586	0.8509338	0.2751018	0.9935411	1.0000000
150	0.9419920	0.7942926	0.5791019	0.8260504	0.4504363	0.8846035	0.9327642	0.3698318	0.9920871	1.0000000
200	0.9626729	0.8075201	0.6013612	0.7777183	0.6778014	0.9485994	0.9640436	0.4244362	0.9910679	1.0000000
250	0.9684446	0.8138731	0.6166476	0.7584181	0.8066480	0.9730100	0.9763422	0.4516199	0.9905512	1.0000000
300	0.9702195	0.8175528	0.6266813	0.7510242	0.8742318	0.9823133	0.9812929	0.4648603	0.9903113	1.0000000
350	0.9708740	0.8198531	0.6328083	0.7482197	0.9086127	0.9858903	0.9833277	0.4715420	0.9901996	1.0000000
400	0.9711740	0.8212890	0.6363182	0.7471572	0.9258088	0.9872833	0.9841843	0.4751098	0.9901453	1.0000000
450	0.9713348	0.8221547	0.6382294	0.7467542	0.9343137	0.9878336	0.9845567	0.4771088	0.9901172	1.0000000
500	0.9714266	0.8226550	0.6392297	0.7466011	0.9384861	0.9880542	0.9847254	0.4782568	0.9901019	1.0000000
550	0.9492162	0.3747157	0.4898286	0.7465771	0.9403285	0.9790149	0.5328468	0.3993965	0.9902034	1.0000000
600	0.8281206	0.2324249	0.4257584	0.7467726	0.9400305	0.9494599	0.3012776	0.2732482	0.9910400	1.0000000
650	0.6270102	0.1700164	0.3983803	0.7476841	0.9350298	0.8492205	0.1637372	0.2082395	0.9923232	1.0000000
700	0.4622934	0.1406401	0.3866778	0.7520076	0.9104563	0.6173523	0.0954326	0.1810764	0.9933371	1.0000000
750	0.3702432	0.1269545	0.3809467	0.7751004	0.7987575	0.3550437	0.0650062	0.1702454	0.9939042	1.0000000
800	0.3270149	0.1202670	0.3742417	0.8548425	0.5329069	0.1911593	0.0520434	0.1659682	0.9941683	1.0000000
850	0.3089425	0.1152020	0.3603327	0.9378200	0.3015430	0.1144279	0.0466272	0.1642650	0.9942808	1.0000000
900	0.3029529	0.1085471	0.3421381	0.9756867	0.1770035	0.0822651	0.0443838	0.1635482	0.9943271	1.0000000
950	0.3022956	0.1004804	0.3262564	0.9892320	0.1163952	0.0692906	0.0434536	0.1631919	0.9943469	1.0000000
1000	0.3042905	0.0928948	0.3152066	0.9935857	0.0874044	0.0641029	0.0430600	0.1629732	0.9943564	1.0000000

0	0.3146242	0.0788888	0.3033517	0.9860799	0.0610484	0.0605625	0.0427023	0.1625897	0.9943712	1.0000000
50	0.3325055	0.1206119	0.3033944	0.9860498	0.0610508	0.0677645	0.0422476	0.1532451	0.9944563	1.0000000
100	0.3679163	0.1293578	0.3034331	0.9860238	0.0610659	0.0701665	0.0412933	0.1501152	0.9945978	1.0000000
