G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.2512082	0.8690009	0.9982692	0.8820800	0.6226516	0.5378588	0.9713935	0.4369935	0.4113399	1.0000000
0.1426549	0.4393539	0.9983830	0.9014018	0.6786017	0.3115651	0.9734571	0.4501432	0.3363141	1.0000000
0.2989040	0.6278528	0.4989597	0.8318966	0.5209667	0.6948792	0.9566451	0.3700784	0.5822250	1.0000000
0.4980375	0.8626258	0.9788093	0.3918735	0.4546347	0.7188608	0.9619495	0.3886682	0.7312094	1.0000000
0.4990311	0.8641416	0.9850661	0.4382027	0.2273040	0.7187382	0.9619677	0.3889619	0.7313312	1.0000000
0.5009935	0.8671429	0.9980034	0.8429827	0.5396507	0.3525829	0.9639219	0.3984040	0.5466702	1.0000000
0.5009038	0.8670231	0.9974972	0.7836546	0.4545641	0.7182865	0.4812549	0.3895729	0.7314784	1.0000000
0.5008679	0.8669649	0.9972320	0.7567879	0.4248604	0.9469663	0.8355812	0.2084307	0.8128974	1.0000000
0.5010631	0.8672375	0.9984049	0.9064718	0.6966629	0.5150889	0.9821414	0.5262949	0.3138436	1.0000000
0.5009036	0.8670226	0.9974941	0.7832276	0.4540024	0.7189284	0.9619445	0.3890871	0.7330337	0.5002526
