G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.2131827	0.4965822	0.9430248	0.8630225	0.5598668	0.3300155	0.9877334	0.6061711	0.3312439	0.8765373
0.4798646	0.8434644	0.9217448	0.6063270	0.3446525	0.4925801	0.9889661	0.5825802	0.7474210	0.9145937
0.3273806	0.6113337	0.9961700	0.6636620	0.4118573	0.4532355	0.9219300	0.2904496	0.4407197	1.0000000
0.8092283	0.8656850	0.9947714	0.5576896	0.3299592	0.9149914	0.8849960	0.2525893	0.9422384	1.0000000
0.3658140	0.6596181	0.9994951	0.9195793	0.6500081	0.3815138	0.9869932	0.5268440	0.3733135	1.0000000
0.5338721	0.9149829	0.9992129	0.9172801	0.6040348	0.4891848	0.9508677	0.2985149	0.4386087	0.9084020
0.4798801	0.8434650	0.8817339	0.8253227	0.5094329	0.3370097	0.9661526	0.4496414	0.3882480	1.0000000
0.2750183	0.6038592	0.9374816	0.8592694	0.5488759	0.3675495	0.9843871	0.7094894	0.2862465	0.5859851
0.3004801	0.6327301	0.9159234	0.6949268	0.4434820	0.9117624	0.6853462	0.1414999	0.7602414	1.0000000
0.5313099	0.9114353	0.9973795	0.6656261	0.3271225	0.7119753	0.9739146	0.4029524	0.7367504	1.0000000
