G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0559734	0.3224255	0.3518055	0.3891280	0.9506238	0.2612601	0.7599141	0.9445359	0.5296941	0.9594839
0.0314683	0.1079577	0.5073518	0.4785783	0.9827350	0.2717274	0.7939516	1.0651631	0.5683934	1.0126955
0.3607382	0.6658716	0.1599805	0.3038712	0.9798724	0.2112201	0.7684598	0.8982194	0.4405250	0.8536851
0.1319063	0.2587460	0.3502971	0.1783175	1.0109663	0.2136049	0.8156856	0.9646849	0.5847343	1.0646109
0.0477933	0.1520770	0.5500457	0.8674290	0.4778875	0.3001481	0.7507705	0.9176962	0.5476595	1.0337062
0.0985987	0.2639746	0.3869988	0.3549222	1.0241683	0.1729107	0.7243690	1.0355058	0.6328464	0.9969544
0.1685345	0.3407633	0.3573815	0.3122231	1.0632118	0.1069448	0.4121123	1.0248120	0.4011213	0.9195246
0.1436672	0.3334712	0.3869024	0.3709636	0.9789011	0.1025604	0.3992466	0.5146359	0.5106981	0.9065860
0.1364224	0.2694542	0.4027611	0.3597142	1.0662165	0.2583146	0.8305257	0.8992587	0.2871666	1.0164146
0.2306623	0.3408952	0.2372902	0.3889396	0.9976271	0.0832662	0.3172783	0.5411554	0.0687132	0.4855251
