G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.2399101	1.1077090	0.9808595	0.3932823	0.2041028	1.0021741	0.1039198	0.3795501	0.6063894	1.0082987
0.4117244	1.2058219	1.0271879	0.4842059	0.6328922	0.5638180	0.2394805	0.1963037	0.9439419	0.9841249
0.4435194	1.0071672	0.9932812	0.7518434	0.4893892	0.1959609	0.6339962	0.1207634	0.9907449	0.8025901
0.4976720	0.9835544	1.1040112	0.7969118	0.1805004	1.0765311	0.0607207	0.3205437	0.7248828	0.8590690
0.4741490	1.0989938	0.9504833	0.8679200	0.4808160	0.4897173	0.4253737	0.1804464	0.9462666	0.7164739
0.4852269	1.0124215	0.9030313	0.4012854	0.3436004	0.6503995	0.2439182	0.1877365	1.0039585	0.9757490
0.3047524	1.0590205	0.9525489	0.7728516	0.2964101	0.8101442	0.2148880	0.2164035	0.6988715	0.8168109
0.4067577	1.0564758	0.9938726	0.5394298	0.3357407	0.6342619	0.1219389	0.3046363	0.6160447	1.0371512
0.3708683	1.0387078	0.9834216	0.8866677	0.2320846	0.8291477	0.1238759	0.2902994	0.8631322	1.0635720
0.4824589	0.9238964	0.9947023	0.5790649	0.2829032	0.7137612	0.2119091	0.2294132	0.6135886	0.9269138
