G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.1683336	0.8785671	0.7596406	0.4278783	0.3304500	0.5585027	0.1224523	0.1740976	0.8384988	0.7444439
0.6356000	0.2592877	0.7340960	0.6869393	0.1972631	0.6721107	0.1489693	0.1769290	0.7026286	0.6308868
0.3186521	0.7501372	0.3295980	0.5981841	0.2857977	0.6628044	0.2138512	0.1305704	0.6770795	0.8201915
0.3090859	0.7990472	0.6345474	0.2760534	0.3219688	0.4778451	0.2034998	0.1833291	0.4781376	0.7439262
0.3835842	0.8892559	0.6665984	0.6814115	0.1040130	0.7333194	0.1203961	0.1670685	0.5727714	0.7924884
0.2788654	0.8168222	0.7713034	0.5506326	0.4294730	0.2843267	0.1269941	0.1551739	0.6440065	0.7004054
0.3977319	0.7204731	0.7467583	0.6947039	0.1362493	0.7516569	0.0870072	0.1739204	0.6431112	0.7832780
0.3601276	0.6411648	0.7929464	0.4222673	0.6483165	0.1517204	0.4368584	0.1093159	0.7152189	0.6670509
0.3846641	0.7355194	0.5971352	0.7834772	0.1669749	0.7094189	0.0568870	0.3122631	0.2789688	0.7003149
0.3989000	0.6935424	0.6438012	0.7168482	0.1365399	0.8129099	0.1212510	0.1732345	0.4926645	0.4564034
