"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	0.5199538	0.5095027	0.8055895	0.1698495	0.0381257	0.4954973	0.2079472	0.6015383	0.9867408	1.0000000
50	0.5867845	0.7829006	0.8024775	0.2015761	0.0381217	0.4956583	0.2079474	0.5831329	0.9867416	1.0000000
100	0.6650941	0.8869335	0.7669375	0.3197030	0.0381125	0.4970336	0.2079493	0.5243295	0.9867445	1.0000000
150	0.7232239	0.9257384	0.6988446	0.4460605	0.0380496	0.5039849	0.2079553	0.4576268	0.9867559	1.0000000
200	0.7569397	0.9389964	0.6366224	0.5308478	0.0378506	0.5177552	0.2079670	0.4094256	0.9868105	1.0000000
250	0.7742228	0.9423787	0.5901031	0.5776549	0.0375218	0.5346433	0.2079830	0.3814930	0.9869556	1.0000000
300	0.7823275	0.9422198	0.5580136	0.6008254	0.0371508	0.5508682	0.2079999	0.3670023	0.9871951	1.0000000
350	0.7857720	0.9410572	0.5376462	0.6112570	0.0368153	0.5643095	0.2080137	0.3600155	0.9874834	1.0000000
400	0.7870201	0.9398576	0.5257693	0.6153909	0.0365508	0.5742587	0.2080232	0.3568919	0.9877649	1.0000000
450	0.7873198	0.9389267	0.5193771	0.6166581	0.0363611	0.5809454	0.2080287	0.3556425	0.9880031	1.0000000
500	0.7872651	0.9382989	0.5161999	0.6167636	0.0362348	0.5850705	0.2080316	0.3552424	0.9881851	1.0000000
550	0.7474431	0.5879333	0.5152063	0.5751590	0.0361560	0.5874175	0.2080325	0.3614222	0.9883136	1.0000000
600	0.6699730	0.4540494	0.5213574	0.4228974	0.0361102	0.5883224	0.2080273	0.3905028	0.9883985	1.0000000
650	0.5763992	0.4053665	0.5467631	0.2714913	0.0360934	0.5864702	0.2080102	0.4518339	0.9884505	1.0000000
700	0.4999577	0.3951675	0.6033090	0.1833483	0.0361243	0.5787293	0.2079858	0.5353681	0.9884736	1.0000000
750	0.4547165	0.4081834	0.6889183	0.1422289	0.0362470	0.5625001	0.2079649	0.6129927	0.9884570	1.0000000
800	0.4395794	0.4363032	0.7763152	0.1269304	0.0365116	0.5395860	0.2079520	0.6631622	0.9883730	1.0000000
850	0.4469641	0.4691864	0.8369685	0.1260516	0.0369282	0.5164043	0.2079454	0.6825153	0.9881874	1.0000000
900	0.4666793	0.4972851	0.8655347	0.1340145	0.0374304	0.4985825	0.2079425	0.6780300	0.9878873	1.0000000
950	0.4892094	0.5161524	0.8695572	0.1467102	0.0379028	0.4878403	0.2079417	0.6596558	0.9875051	1.0000000
1000	0.5083646	0.5256817	0.8581387	0.1600647	0.0382499	0.4832973	0.2079422	0.6369110	0.9871127	1.0000000

0	0.5199538	0.5095027	0.8055895	0.1698495	0.0381257	0.4954973	0.2079472	0.6015383	0.9867408	1.0000000
50	0.8234811	0.5082451	0.7657807	0.4275097	0.0496635	0.1505852	0.0447215	0.5909286	0.9861489	1.0000000
100	0.9223196	0.4985615	0.6983211	0.5215469	0.2616372	0.0577869	0.0096244	0.4795919	0.9360883	1.0000000
150	0.9542372	0.4796221	0.6421525	0.5611028	0.6736956	0.0334666	0.0020820	0.4290233	0.5806190	1.0000000
200	0.9640718	0.4568482	0.6005768	0.6282873	0.8762060	0.0277017	0.0004655	0.4112316	0.3906363	1.0000000
250	0.9665230	0.4351679	0.5737289	0.7132751	0.9484632	0.0268454	0.0001218	0.4053002	0.3360274	1.0000000
300	0.9665203	0.4175723	0.5584896	0.7714108	0.9721123	0.0271300	0.0000500	0.4035012	0.3211822	1.0000000
