G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	0.9540295	0.9985646	0.9361840	0.8311351	0.2546460	0.9766370	0.4731618	0.1700398	1.0000000
0.0027315	0.0000000	0.9981148	0.8579761	0.5674528	0.3413178	0.9601787	0.3822456	0.4980108	1.0000000
0.1029633	0.3809508	0.0000000	0.9003711	0.6749648	0.2844642	0.9732363	0.4481904	0.3411534	1.0000000
0.1094584	0.3912134	0.1241697	0.0000000	0.6767447	0.2864074	0.9733204	0.4488828	0.3386940	1.0000000
0.1613967	0.4644185	0.3046030	0.0788499	0.0000000	0.3397334	0.9733042	0.4488362	0.3437756	1.0000000
0.5010167	0.8671732	0.9981338	0.8608687	0.5733740	0.0000003	0.9614215	0.3874685	0.4880826	1.0000000
0.5009036	0.8670230	0.9974967	0.7836327	0.4545484	0.7183143	0.0000008	0.3895650	0.7315017	1.0000000
0.5008407	0.8669406	0.9971509	0.7518627	0.4204677	0.9944245	0.0072393	0.0000001	0.8251798	1.0000000
0.5011155	0.8673006	0.9986638	0.9576860	0.9999990	0.4960787	0.9833886	0.5415743	0.0000000	1.0000000
0.5007677	0.8668358	0.9966758	0.7151590	0.3870735	0.7947105	0.9471007	0.3410419	0.9328915	0.0000000
