G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	0.1529787	0.2730617	0.3815485	0.7139578	0.2959446	0.6081602	0.8020871	0.4972179	0.8026280
0.0025829	0.0000000	0.3330071	0.2507654	0.7485860	0.1463107	0.6558642	0.6951135	0.4797657	0.7308374
0.3336063	0.8871646	0.0000000	0.3479740	0.8081721	0.0506129	0.0512829	0.0901615	0.0237708	0.0212951
0.0634298	0.2342171	0.2451943	0.0000000	0.6859615	0.2090180	0.4782457	0.6107526	0.3018945	0.6110917
0.0646130	0.1583619	0.5615750	0.7546012	0.0000000	0.1807221	0.4609144	0.6808682	0.4525291	0.7982948
0.0861204	0.2322255	0.3867159	0.3584025	0.6777207	0.0000000	0.5908327	0.8759217	0.3961892	0.7756425
0.1282791	0.2625203	0.2908408	0.2082073	0.7249865	0.0386912	0.0000000	0.9057408	0.3590344	0.6874721
0.1307780	0.1954655	0.2300358	0.1900553	0.7363233	0.0317107	0.0058326	0.0000000	0.3487458	0.7663583
0.0983216	0.1649342	0.2350571	0.2353200	0.7615064	0.1064144	0.0015094	0.0065161	0.0000000	0.7260503
0.4032095	0.6567826	0.0139024	0.2170384	0.6391480	0.0588636	0.1802880	0.1008829	0.0286771	0.0000000
