G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	0.3684860	0.6427902	0.1182947	0.0156833	0.3641513	0.1485405	0.7138509	0.7984883	0.7935409
0.0375396	0.0000000	0.7772850	0.0610385	0.0334972	0.3471726	0.1292145	0.6204733	0.8311071	0.7451506
0.0679886	0.0514400	0.0000000	0.0492304	0.0148440	0.8143530	0.1665448	0.6376038	0.8111349	0.8295505
0.3409481	0.4658755	0.7364046	0.0000000	0.0545463	0.3374594	0.1569870	0.4926716	0.8856884	0.7056070
0.4154182	0.3380378	0.7204932	0.1292091	0.0000000	0.3384711	0.1582026	0.4068688	0.6489854	0.9559796
0.3691871	0.2773217	0.5064413	0.3228667	0.8173203	0.0000000	0.1429033	0.6340226	0.2649549	0.8159332
0.4238586	0.3270151	0.8018012	0.0767836	0.0250108	0.3670908	0.0000000	0.4184706	0.8183373	0.7492160
0.3031969	0.2573200	0.5243473	0.0806708	0.0834615	0.2791325	0.8900201	0.0000000	0.8715805	0.8448664
0.4616860	0.4065817	0.6338569	0.2057251	0.0447038	0.4268768	0.2285908	0.4102976	0.0000000	0.7148885
0.4097625	0.2921895	0.5811600	0.1078642	0.0398818	0.4750528	0.1376118	0.0814046	0.7625953	0.0000000
