G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0183197	0.1146879	0.8451545	0.8482065	0.9335693	0.2077642	0.5801774	0.8319625	0.1816819	0.5382786
0.0575319	0.0033577	0.5724305	0.5056192	0.5506236	0.3927945	0.3179851	0.6895990	0.3006605	0.5367348
0.0588702	0.0386709	0.7450543	0.4343425	0.7571845	0.2209067	0.5192048	0.6869106	0.0657897	0.7148417
0.0432316	0.0269067	0.6474999	0.6879299	0.5627439	0.2039676	0.4140527	0.6929506	0.2564134	0.6085064
0.0887886	0.0563510	0.7972776	0.4328030	0.4095294	0.2735068	0.2928758	0.7594296	0.2105267	0.6156104
0.0751175	0.1142058	0.6690188	0.5893148	0.6814596	0.2520677	0.5111014	0.8214650	0.1253150	0.9234848
0.0070309	0.0713600	0.7515579	0.7805431	0.6496275	0.7297153	0.0874737	0.7566367	0.1498852	0.7052452
0.0125425	0.0219336	0.8018386	0.8414093	0.7010174	0.3446447	0.4141928	0.7403006	0.0389159	0.4587847
0.0398307	0.0772330	0.7034222	0.4619289	0.5919728	0.2847294	0.6224687	0.6983580	0.1698185	0.8490523
0.0218491	0.0310399	0.7715016	0.4249998	0.7717897	0.3909813	0.3479043	0.7314725	0.2183955	0.6484635
