G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.7153875	0.2351029	0.2294251	1.0189986	0.3658743	0.5297873	0.0675159	0.0934667	1.0335695	0.9748427
0.3386663	0.1472540	0.4300826	0.9080846	0.0012653	0.1098739	0.0147890	0.1694701	0.9761406	1.0393234
0.3575287	0.0789261	0.3170833	0.9662772	0.1463582	0.0007567	0.0045641	0.0732325	0.9486126	0.5321632
0.5134484	0.0500363	0.2579188	0.7453452	0.0015897	0.0012958	0.0099860	0.0878515	0.8115025	0.9958490
0.4599612	0.2572528	0.6658211	0.8624355	0.7000370	0.7408132	0.4086323	0.1864450	1.1210260	0.6682249
0.5897960	0.0427601	0.1888656	1.0204063	0.1963901	0.2136785	0.0963284	0.1713210	0.7465360	1.0238474
0.3235582	0.0550569	0.3015400	0.7545780	0.0007403	0.2004978	0.0044839	0.0767341	0.8279016	0.9246677
0.6844174	0.3247993	0.5786413	0.7880868	0.0316555	0.2745318	0.2122898	0.1727389	1.0769322	0.8486319
0.7936023	0.3196874	0.4148132	0.7244347	0.8383379	0.7996968	0.4024676	0.2316301	0.6631870	0.9166162
0.3604338	0.0476729	0.2558139	0.8801194	0.0737823	0.3409058	0.2345478	0.0826800	1.1372243	0.8519169
