G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	0.0823862	0.1727143	0.6256902	0.0434287	0.0371226	0.0410175	0.0923549	0.6657684	0.7772784
0.2089604	0.0000000	0.2126193	0.5926339	0.0442605	0.0480933	0.0264769	0.1735614	0.5516995	0.7135681
0.6463469	0.0112613	0.0000000	0.6864685	0.0656509	0.0534935	0.0111367	0.1062396	0.8535419	0.6371371
0.4418694	0.1516109	0.4100517	0.0000000	0.0637642	0.0518113	0.0457787	0.0988399	0.7462150	0.6466521
0.2355962	0.1016654	0.4093046	0.3787322	0.0000000	0.0615913	0.0369631	0.1292926	0.7387407	0.7882543
0.2778076	0.0576478	0.2110441	0.5511541	0.0398132	0.0000000	0.0144619	0.1115021	0.6644186	0.6546427
0.2969176	0.0665921	0.2840573	0.7063777	0.0755053	0.0478028	0.0000000	0.0868328	0.6506261	0.7236314
0.2911191	0.0774837	0.1826548	0.6561929	0.0437456	0.0409074	0.0343150	0.0000000	0.6963200	0.8277137
0.7254995	0.0175462	0.0890453	0.5842608	0.8107565	0.5971699	0.5839966	0.7174437	0.0000000	0.6968330
0.5866071	0.0083124	0.1013310	0.5418355	0.0634296	0.0854311	0.0470638	0.2328274	0.2892575	0.0000000
