G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.1638431	0.6487911	0.8103262	0.8051748	0.4421302	0.4081830	0.6679923	0.3385926	0.3734500	0.7809950
0.1366493	0.2591200	0.7239163	0.5387962	0.5888764	0.1875836	0.7918680	0.4266895	0.2922871	0.6813500
0.2855710	0.4457876	0.3986348	0.6800788	0.3297041	0.4899172	0.6006601	0.2935197	0.5696282	0.8336428
0.3666729	0.5645934	0.8110390	0.3041381	0.4318455	0.6590045	0.6637966	0.2224770	0.4660554	0.6945005
0.3996786	0.7069483	0.7912752	0.2890178	0.1307621	0.4028939	0.6428143	0.2382460	0.6672444	0.7378606
0.3478205	0.6172027	0.6962780	0.6229614	0.4059348	0.2426700	0.7523582	0.3428416	0.4871339	0.7935267
0.4734989	0.7363147	0.8199237	0.6112077	0.3670979	0.4881010	0.3506051	0.2582594	0.5329109	0.8064010
0.3428259	0.7192896	0.7439261	0.5980941	0.2562661	0.7782069	0.7408220	0.1089540	0.6031796	0.8677687
0.3880994	0.6511306	0.6959198	0.6506919	0.5904782	0.4327402	0.6878405	0.3111131	0.2741007	0.8126070
0.4560277	0.6326189	0.6901236	0.5953357	0.3078487	0.4432900	0.6084736	0.2752127	0.3821866	0.4848481
