G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0205090	1.0338654	0.2650097	0.0176005	0.2298905	0.0276351	0.3233872	0.0381266	0.2759359	0.1587258
0.0893703	0.4648160	0.5262910	0.0173326	0.7128525	0.0195541	0.9013663	0.2083826	0.6942937	0.2420034
0.0546680	1.0624622	0.1734698	0.0213769	0.2308199	0.0357468	0.2834546	0.0436072	0.2671084	0.3016602
0.0312011	1.0294213	0.2866670	0.0061094	0.2161665	0.0220885	0.3159093	0.0379580	0.3396636	0.2374318
0.0639887	0.9374253	0.2397003	0.0259307	0.1480613	0.0267718	0.2630356	0.0475832	0.2173563	0.1828571
0.0426567	0.9853939	0.2853701	0.0098331	0.2418223	0.0134476	0.3332211	0.0424410	0.2716698	0.2207069
0.0733489	1.0545436	0.2271899	0.0086620	0.2315835	0.0508231	0.1191830	0.0169468	0.1974583	0.3202050
0.0485097	0.9546783	0.3082124	0.0041315	0.2320376	0.0331051	0.3339162	0.0211400	0.2923219	0.1994109
0.0806983	0.8745155	0.3039571	0.0209164	0.2397796	0.0224780	0.4372818	0.0627198	0.2022508	0.1775399
0.0623431	0.9974538	0.2447812	0.0028115	0.2209983	0.0179724	0.2983398	0.0725717	0.2774746	0.0956584
