G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.2569188	0.9902951	0.4714672	0.0059037	0.6380852	0.9830627	1.0770711	0.5455873	0.8989348	0.9702032
0.2433875	0.9742811	0.6755526	0.0829630	0.2668714	0.9550429	0.8684472	0.5834988	0.8170443	0.9238944
0.2596039	0.9733130	0.5436765	0.0037682	0.6870432	0.9174052	0.6692124	0.5734402	0.9305360	0.9571720
0.3232678	1.0021445	0.6032546	0.0011405	0.6580118	0.8172233	0.9667014	0.4303276	1.0315987	1.0708333
0.2716877	1.0406079	0.7475413	0.1137912	0.5297312	1.0425012	0.3247290	0.6137677	0.7846247	0.7846900
0.2215557	0.9807481	0.6951142	0.0008391	0.7688590	0.8964672	0.7774485	0.6999518	0.9383354	0.6120578
0.1893348	1.0771507	0.7038805	0.0894284	0.6690961	0.9588403	0.9659335	0.6926550	0.8299131	0.6043182
0.3256088	1.0083576	0.6790607	0.1084121	0.1297678	0.8541726	0.7334972	0.7155153	0.9980275	1.0494370
0.3611200	1.0156011	0.6244988	0.0026038	0.5681471	0.7673886	0.8926262	0.5066773	0.7191520	1.0049169
0.2605664	1.0662516	0.5856111	0.0016379	0.8647053	1.0444531	0.5346618	1.0292976	0.8623310	0.6072528
