G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.8438369	0.7850192	0.3313253	0.3008835	0.0339590	0.4300692	0.2290286	0.5441658	0.0912604	0.1672907
0.7361242	0.7996718	0.2217734	0.0395698	0.3490664	0.5532758	0.1497622	0.5146129	0.0822287	0.2018946
0.8669919	0.6208736	0.1306096	0.0296074	0.0769115	0.8917599	0.2033597	0.4941463	0.0154648	0.1242873
0.6817410	0.6004900	0.2923123	0.0457080	0.2004302	0.8197012	0.2227986	0.5499432	0.0768165	0.2076143
0.8341369	0.5975501	0.1708209	0.1954592	0.0311144	0.6778739	0.1420834	0.4698772	0.0353164	0.2281450
0.7862280	0.7972283	0.6022140	0.2614538	0.0029615	0.6752226	0.0776425	0.6124104	0.0400039	0.1781904
0.8500287	0.6019671	0.3321978	0.4521752	0.0041647	0.7379737	0.2597982	0.4670410	0.0360186	0.1801705
0.5366026	0.6673100	0.2671084	0.0581423	0.0977351	0.7835852	0.1533777	0.6498186	0.0221349	0.1412625
0.7731847	0.9338492	0.4505644	0.1743778	0.1387762	0.5334361	0.2370463	0.5524447	0.1045870	0.2391006
0.7733450	0.7694830	0.3680023	0.1223484	0.0987460	0.5000718	0.2190169	0.4152961	0.1069592	0.1786198
