G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.3608276	0.9632400	0.1083057	0.9908004	0.6004069	0.9525981	0.9451933	0.7973586	0.5191815	0.3102783
0.8779255	0.3961740	0.2641137	0.9447624	0.7073773	0.9686769	1.0185821	0.9084773	0.4772151	0.2069647
0.7160061	0.9726886	0.0617680	0.9127563	0.6987266	1.0298564	1.0027056	0.8432801	0.5032419	0.1463814
0.6619655	1.0196896	0.0808540	0.4950669	0.6692507	0.9894274	1.0438236	0.8167810	0.4473097	0.2827537
0.6442274	0.9272051	0.1082129	1.0120966	0.3307475	0.9641715	0.9427329	0.7566831	0.4833873	0.2667038
0.6223301	0.9062250	0.1016662	0.9777523	0.2559068	0.5251168	1.0035289	0.2314211	0.6041111	0.9457094
0.5972223	1.0605310	0.1155224	0.9959021	0.7300134	0.9721832	0.5172348	0.8738618	0.4875683	0.1537341
0.6096421	0.9694578	0.1386063	1.0506613	0.6509767	1.0117769	1.0539487	0.4081082	0.4811377	0.2653028
0.6821593	0.8680192	0.1385680	1.0793152	0.6448398	0.9935466	1.0091973	0.9536346	0.1995861	0.2005858
0.6130433	0.9387811	0.1141587	1.0493355	0.6895226	1.0365339	0.9943339	0.7726250	0.4102416	0.1006417
