G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000048	1.0000000	0.2551803	0.1526261	1.0000000	0.4931781	0.0048834	0.1053120	0.2310912	1.0000000
0.9999672	0.0000035	0.9999999	0.2918500	1.0000000	0.9999996	0.1044092	0.4410223	0.5779321	1.0000000
0.0122694	1.0000000	0.0000026	0.1526261	1.0000000	0.4931781	0.0048834	0.1053120	0.2310912	1.0000000
0.0122694	1.0000000	0.2551803	0.0000061	1.0000000	0.4931781	0.0048834	0.1053120	0.2310912	1.0000000
0.9999802	1.0000000	0.2551803	0.6081038	0.0000046	0.9999991	0.0138934	0.4453987	0.5779304	1.0000000
0.0122694	1.0000000	0.2551803	0.1526261	1.0000000	0.0000044	0.0048834	0.1053120	0.2310912	1.0000000
0.0122694	1.0000000	0.2551803	0.1526261	1.0000000	0.4931781	0.0000066	0.1053120	0.2310912	1.0000000
0.0122694	1.0000000	0.2551803	0.1526261	1.0000000	0.4931781	0.0048834	0.0000033	0.2310912	1.0000000
0.0122694	1.0000000	0.2551803	0.1526261	1.0000000	0.4931781	0.0048834	0.1053120	0.0000019	1.0000000
0.0122694	1.0000000	0.2551803	0.1526261	1.0000000	0.4931781	0.1665978	0.4453898	0.6231582	0.0000014
