G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	0.6819212	0.7049638	0.5997456	0.4469021	0.7134838	0.6310832	0.5217580	0.2769753	0.5911138
0.0828733	0.0000000	0.5495605	0.0344285	0.2798690	0.8253426	0.5657539	0.5910188	0.1886967	0.7101919
0.7792349	0.7034105	0.0000000	0.5021479	0.5064129	0.7156361	0.6821133	0.5714806	0.2328925	0.6903649
0.7489309	0.7994987	0.7031563	0.0000000	0.4511772	0.8809620	0.6931870	0.6272488	0.2968095	0.7541659
0.8470276	0.8496459	0.6761940	0.4226358	0.0000000	0.6900222	0.6646887	0.6766588	0.2140396	0.5656738
0.0743758	0.7282354	0.3860266	0.0230923	0.2133588	0.0000000	0.0078932	0.0768210	0.7180062	0.0218961
0.7378276	0.8635641	0.6829016	0.6266309	0.5210459	0.7798018	0.0000000	0.6173553	0.1813352	0.6227273
0.7924699	0.7932590	0.6504730	0.5080370	0.4664543	0.6514853	0.6550096	0.0000000	0.2447095	0.6090268
0.7615150	0.7541566	0.6674914	0.4456281	0.5593539	0.7158037	0.6919617	0.6086172	0.0000000	0.6456621
0.7826654	0.8204901	0.5896245	0.4781359	0.5688730	0.7583026	0.7654502	0.6574742	0.2677460	0.0000000
