G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0794958	0.6900122	0.5835393	0.2929297	0.1654211	0.0724533	0.5984749	0.6213732	0.8204876	0.4540747
0.4484547	0.2403189	0.3944143	0.1965157	0.0259693	0.1004931	0.6277322	0.4774317	0.7806143	0.2892081
0.3143888	0.7054321	0.4348170	0.3710337	0.1905738	0.2080909	0.6066785	0.5415065	0.6228758	0.4286292
0.1564091	0.7984279	0.6740187	0.1585405	0.1346375	0.1117036	0.5537025	0.5839063	0.6593009	0.5303983
0.1784324	0.7179178	0.7009302	0.2187403	0.0564208	0.0554730	0.5177853	0.6994193	0.6924948	0.3140769
0.1718426	0.7650716	0.7223456	0.3823642	0.1379385	0.0165000	0.5774774	0.5594192	0.7138619	0.3936340
0.1944397	0.6479897	0.5524534	0.2597564	0.2175235	0.0744842	0.3212185	0.5363497	0.6818763	0.4178705
0.1635152	0.7395750	0.6786134	0.2991532	0.1337416	0.0461088	0.5152570	0.2816154	0.7456457	0.3901474
0.2268626	0.7980999	0.5567722	0.3038062	0.1202006	0.0116306	0.5062724	0.3881676	0.3566694	0.3022205
0.1973808	0.5691128	0.7150149	0.2541596	0.1038020	0.0514822	0.6842890	0.6081749	0.5691990	0.2062710
