G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	1.0093171	0.0347892	0.4006305	0.1038755	0.0793096	0.0324311	0.1202456	0.9840589	0.9543274
1.0326107	0.0000000	0.9393001	1.1099092	1.0235114	1.0653960	1.0156425	1.0662833	1.0105262	0.7038902
0.1442734	1.0238198	0.0000000	0.5415328	0.0818195	0.0966459	0.0556357	0.1062010	1.0538579	1.0252339
0.1507605	0.9775435	0.0342903	0.0000000	0.0681928	0.1010693	0.0496548	0.1141296	1.0037858	0.9480734
0.1223119	1.0493029	0.0405294	0.5363845	0.0000000	0.1342419	0.0586809	0.1103909	1.0721166	0.8798636
0.1288333	0.9731420	0.0518513	0.5192945	0.0919235	0.0000000	0.0605726	0.1086349	1.0714711	1.0595657
0.1398562	1.0631248	0.0493211	0.5017822	0.1096048	0.1039027	0.0000000	0.1074792	0.9493732	1.0177071
0.1190674	1.0312229	0.0473600	0.5545539	0.0783890	0.1200428	0.0697133	0.0000000	1.0208388	0.8763932
0.1418871	0.9849510	1.0212219	0.4988344	0.0883211	0.0945861	0.0790313	1.0211814	0.0000000	0.5345572
0.1399812	0.9876985	0.0308061	0.4595784	0.0849551	0.1012078	0.0795738	0.1018453	1.0258934	0.0000000
