"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	0.2014638	0.7928662	0.4850968	0.0806402	0.3282174	0.6247118	0.6096432	0.4077578	0.5185471	0.5368064
50	0.1603996	0.6953725	0.5122716	0.0674155	0.3710479	0.6327609	0.5764024	0.4670652	0.5798038	0.5729836
100	0.1757443	0.7310019	0.4627717	0.0762245	0.4535110	0.4538750	0.4478592	0.3674938	0.6760246	0.6720003
150	0.1439669	0.8214764	0.5536097	0.0929840	0.4325549	0.2188659	0.4900463	0.2138932	0.6738636	0.7373811
200	0.2230591	0.6870324	0.5700446	0.0649778	0.4504698	0.2426501	0.4840188	0.1284328	0.7480977	0.7133478
250	0.1907379	0.4774393	0.4879098	0.0554962	0.3833154	0.1729087	0.4326699	0.0631441	0.6126288	0.5820990
300	0.2905402	0.2745078	0.4515440	0.0535100	0.5328362	0.3037377	0.5322865	0.1046460	0.6072003	0.8207247
350	0.3203270	0.1746608	0.4464385	0.0605616	0.5292621	0.2751330	0.5634063	0.0378360	0.6085322	0.7413563
400	0.4811162	0.2013360	0.4208152	0.0877877	0.6887670	0.2389925	0.6641321	0.0834793	0.5518175	0.6987441
450	0.3692758	0.1967717	0.4502446	0.0611117	0.6215506	0.2294691	0.5921242	0.0229782	0.5800504	0.8457782
500	0.3957461	0.1699926	0.4126159	0.0845355	0.6286513	0.2242254	0.6100492	0.0239578	0.4983826	0.8688117
550	0.5167973	0.2886743	0.3365421	0.0882264	0.7078719	0.3916921	0.5763314	0.0302965	0.4607543	0.9514738
600	0.3994935	0.3751369	0.0974838	0.1020656	0.6514158	0.5835594	0.6384694	0.0480452	0.4558432	0.6956984
650	0.4181032	0.5721659	0.1182247	0.1228863	0.7604455	0.8144084	0.4280959	0.2482704	0.5103665	0.7766548
700	0.2489980	0.5238132	0.1737699	0.0574016	0.4087507	0.6215828	0.5082613	0.3290933	0.4654271	0.6895175
