G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.2299381	0.5623571	0.0144917	0.0536849	0.1534383	0.2159012	0.6066450	0.2591291	0.7005570	0.6873703
0.2107824	0.4291358	0.0056343	0.0242255	0.1720716	0.1115964	0.6797715	0.7253681	0.5815418	0.7116952
0.6830904	0.0465450	0.6722338	0.1997883	0.0011303	0.7570574	0.7647794	0.0041137	0.0731110	0.0311218
0.2381591	0.6854995	0.0118992	0.1158899	0.1207727	0.0868843	0.7199118	0.7180708	0.8375436	0.7365123
0.2291683	0.7347070	0.0095983	0.0380673	0.0190959	0.0454520	0.6966246	0.8283381	0.5452453	0.5844059
0.2411178	0.6531397	0.0017812	0.0064880	0.0713490	0.0660562	0.7580726	0.6182837	0.6555238	0.7754827
0.2923513	0.5392454	0.0179525	0.0295258	0.0080494	0.3356256	0.5970212	0.1826330	0.2752685	0.4766368
0.1110485	0.7840930	0.0146098	0.0199653	0.2367987	0.0448911	0.7077020	0.7230812	0.8562356	0.6685391
0.1800095	0.7023910	0.0019153	0.0215502	0.0973212	0.0804417	0.3671569	0.7007786	0.8142863	0.7815880
0.1947348	0.6529695	0.0633024	0.0120778	0.1405350	0.0818382	0.7935418	0.8318582	0.7146879	0.7063778
