G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.9227520	0.8897272	0.9975317	0.8027713	0.9710661	0.8986552	0.9596663	0.7421081	0.7331912	0.8582157
0.9144840	0.7295264	0.9903501	0.4328859	0.8796250	0.7447868	0.7302070	0.7404691	0.4962245	0.7853890
0.9530730	0.7332447	0.9273752	0.4435356	1.0000000	0.8929361	0.7068721	0.7427414	0.4792571	0.6152740
0.9391652	1.0000000	0.9302162	0.6550663	1.0000000	0.8052714	0.9783434	0.7800054	0.4968438	0.7114137
0.9165929	1.0000000	0.9267419	0.7676556	0.7975268	0.7490498	0.7642901	0.6819328	0.4560136	0.6459859
0.8033131	0.3467417	0.8911233	0.3459965	1.0000000	0.6012052	0.8496822	0.7314152	0.4010000	0.4402136
0.9349836	1.0000000	0.9302162	0.6972176	1.0000000	0.8642224	0.7882257	0.7543539	0.4968438	0.8946805
0.9350006	1.0000000	0.9988978	0.6926275	1.0000000	0.9035394	0.7882674	0.8045102	0.6353988	0.7317916
0.9526081	1.0000000	0.9744045	0.8594743	0.8096162	0.7525863	0.8948916	0.6865755	0.3495670	0.6378025
0.9349836	1.0000000	0.9984375	0.5763288	1.0000000	0.8056207	0.7882257	0.8036677	0.4968438	0.9097032
