G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	1.0862754	0.5992408	0.1394860	0.5878791	0.9915174	0.8433356	0.5722920	0.7202301	1.0116035
1.1116069	0.0000000	0.0070348	0.9874865	1.0395392	0.9645275	0.9066731	0.5608604	0.1123936	1.0409103
0.3430988	0.9802714	0.0000000	0.1220335	0.5561471	1.0237138	0.7885725	0.6418515	0.8326836	1.0186219
0.3361326	0.9666561	0.6106777	0.0000000	0.5652841	1.0918986	0.7468790	0.6271606	0.7581835	1.0490278
0.2951073	0.9796381	0.5722260	0.1070479	0.0000000	0.9766920	0.8264352	0.5509879	0.6996399	0.9614539
0.9374913	0.0345823	0.0084272	0.9372156	0.4555787	0.0000000	0.5232273	0.0423005	0.1462333	0.9979515
0.3262260	1.0449870	0.6114615	0.1099123	0.6008658	1.1435885	0.0000000	0.6067321	0.7711595	0.9387458
0.2956720	1.0009565	0.6700730	0.0699192	0.5583407	0.9518067	0.8125665	0.0000000	0.7269704	0.9543790
0.3425801	0.9175936	0.5610454	0.1203389	0.6354949	1.0026139	0.8516978	0.6018303	0.0000000	1.0476960
0.3596565	0.9878792	0.5469138	0.1210786	0.6526854	1.0352545	0.8169855	0.9453008	1.0936604	0.0000000
