G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.7084670	0.6007034	0.7592575	0.5963728	0.7148428	0.7336115	0.6163308	0.4988777	0.5764417	0.6551469
0.7353025	0.6008447	0.7190776	0.2871268	0.7600094	0.4014371	0.5441386	0.5090731	0.3643611	0.5119925
0.7241994	0.5509455	0.5665361	0.3135590	0.7065703	0.6269993	0.5427918	0.5970807	0.3579756	0.4323601
0.6744640	0.6542571	0.8282945	0.3616951	0.8249988	0.5017271	0.7764072	0.6425755	0.4432980	0.4717114
0.6565519	0.7560899	0.6962067	0.5209145	0.6122187	0.5578521	0.6322116	0.5963742	0.3391355	0.4019810
0.4763549	0.2523054	0.6347374	0.2929675	0.6936092	0.3988596	0.6790829	0.4257573	0.2818919	0.2829221
0.5878494	0.8297497	0.8037940	0.4889821	0.7559611	0.5830229	0.6519628	0.5434363	0.4020391	0.5894263
0.7112734	0.8143953	0.7830492	0.5790656	0.6738208	0.6365870	0.6491882	0.5123211	0.4188710	0.4817474
0.6270995	0.7116881	0.6969884	0.6445504	0.6272865	0.5314519	0.7503036	0.3286960	0.3595299	0.3927299
0.7293234	0.8654567	0.7162792	0.4105514	0.8062595	0.6301409	0.5296117	0.7221086	0.3408921	0.7400973
