"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	0.4207389	0.6276501	0.8146287	0.3454129	0.6403667	0.5175487	0.4385139	0.6759608	0.4714920	0.2493269
50	0.4249735	0.6782945	0.7158717	0.3131727	0.6686394	0.4740101	0.5218653	0.7248894	0.4133334	0.3827018
100	0.3917339	0.8213432	0.7223415	0.4066395	0.7438041	0.5234133	0.4339229	0.6617189	0.4552365	0.5780305
150	0.3835887	0.7412047	0.7633842	0.2636917	0.7563692	0.4201912	0.4804062	0.6422330	0.5041431	0.5837812
200	0.5735214	0.6695269	0.6386168	0.3850023	0.9509959	0.4490971	0.5166878	0.7716389	0.6844685	0.6804028
250	0.3974420	0.5522254	0.6680174	0.3549894	0.6617108	0.4967027	0.6601182	0.8041517	0.4916878	0.8233157
300	0.3813870	0.7343998	0.7148533	0.3026872	0.8654500	0.4718890	0.5085882	0.8224660	0.4617469	0.8192852
350	0.3348090	0.7774566	0.7377133	0.2378635	0.7953978	0.4684149	0.4713608	0.8076383	0.5391725	0.6251003
400	0.3921462	0.8090652	0.6699998	0.2586397	0.6593733	0.4980837	0.4343651	0.6931376	0.5389091	0.7086970
450	0.2885693	0.7595382	0.7274792	0.3333646	0.6344948	0.5704614	0.5573628	0.8837350	0.5964270	0.8066176
500	0.3324871	0.8426460	0.8525122	0.2673042	0.8942201	0.4351670	0.5234851	0.7318046	0.4959383	0.6448550
550	0.3959986	0.8171332	0.8624100	0.3480375	0.6034141	0.6390453	0.5632338	0.6798608	0.6492336	0.4224895
600	0.3128507	0.7618166	0.7500724	0.3704443	0.7957300	0.5446520	0.3660771	0.6560007	0.5927538	0.3404105
650	0.3376627	0.7099288	0.8127035	0.2574280	0.6880870	0.4508152	0.4302264	0.6480099	0.5417474	0.2808075
700	0.4159682	0.7683058	0.6738495	0.3632191	0.6084398	0.5545895	0.5378697	0.6818047	0.5126258	0.2233427
750	0.3685264	0.6797689	0.7305500	0.2833867	0.6855293	0.5263506	0.5371030	0.7064504	0.6138465	0.2281581
800	0.4299039	0.6626880	0.6412768	0.3455229	0.7797238	0.4882315	0.4569371	0.6379635	0.5334808	0.2581923
850	0.3553215	0.7344050	0.6433500	0.2479941	0.6733329	0.5435330	0.5604961	0.6809889	0.5585361	0.2720556
900	0.2978792	0.7718600	0.6428043	0.2060674	0.7212334	0.5264841	0.5865669	0.8262630	0.6053444	0.2457421
950	0.4129647	0.7029231	0.6083737	0.3362929	0.7610021	0.5967518	0.6529361	0.7815451	0.6068361	0.1904456
