G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.1097499	0.8109088	0.0061180	0.0771700	0.1443135	0.0487081	0.6806352	0.7094871	0.8016542	0.8094269
0.2844052	0.3933798	0.0385761	0.0799835	0.2785317	0.4235325	0.3930595	0.0689673	0.3592158	0.1830121
0.1824900	0.8191057	0.0141065	0.0287900	0.1395189	0.0744721	0.6061989	0.6763709	0.8173830	0.6935139
0.2237035	0.7445568	0.0090018	0.0242432	0.1153861	0.0514913	0.8152348	0.7039711	0.8049570	0.6901887
0.1702657	0.7851136	0.0198952	0.0518586	0.1424711	0.0899332	0.6968849	0.7455556	0.6943438	0.7831660
0.1858590	0.6269153	0.0056257	0.0310658	0.3174695	0.0244690	0.6987764	0.8357321	0.7017594	0.7806010
0.1589379	0.8141710	0.0139678	0.0379289	0.0835286	0.0434448	0.3329518	0.6461976	0.7149059	0.8374226
0.1905308	0.7366818	0.0205965	0.0246322	0.2148335	0.0843512	0.5813670	0.3631417	0.8208154	0.6782074
0.2667898	0.6640540	0.0085648	0.0363726	0.1219794	0.0598446	0.6556995	0.6507393	0.3019953	0.7797127
0.1437125	0.7940360	0.0040765	0.0440652	0.1395718	0.0234112	0.6678888	0.7858204	0.7868462	0.4164695
