G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0491464	0.7792214	0.3670714	0.0097425	0.2697800	0.0061249	0.5088382	0.0097951	0.4367606	0.1785093
0.0480753	0.8261033	0.2101549	0.0097391	0.3335293	0.0159562	0.4562473	0.0053975	0.3136635	0.1793374
0.0456910	1.0000000	0.2566490	0.0000053	0.0969145	0.0199260	0.2983972	0.0005615	0.3917640	0.2025061
0.0456910	1.0000000	0.2353092	0.0000055	0.1685445	0.0199260	0.2983972	0.0005615	0.1695983	0.2025061
0.0456910	1.0000000	0.2173977	0.0000057	0.2212690	0.0199260	0.2983972	0.0005615	0.6077185	0.2025061
0.0019947	1.0000000	0.2683120	0.0000044	0.1512744	0.0097523	0.2983972	0.0176383	0.3521490	0.2025061
0.0037233	0.8674982	0.3222687	0.0000086	0.3012073	0.0072862	0.4131511	0.0031556	0.5285281	0.0891281
0.0025247	1.0000000	0.1916860	0.0000035	0.2212690	0.0305396	0.2177996	0.2419869	0.3489532	0.2535764
0.0022197	1.0000000	0.2683120	0.0000058	0.2212690	0.0286971	0.2271301	0.2806493	0.3468289	0.2463498
0.0026850	1.0000000	0.2683120	0.0097321	0.1590503	0.0236969	0.2603181	0.0548029	0.1438167	0.2235936
