G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0095114	0.9769329	0.0323545	0.8645664	0.9999403	0.1972392	0.4583669	0.6486752	0.0130792	1.0000000
0.2723271	0.6096376	0.2468249	0.9976067	0.9873968	0.4728102	0.6263215	1.0000000	0.5851977	0.9580871
0.2846464	0.6516812	0.2455013	0.7356678	0.9849083	0.1975796	0.7313939	0.8452523	0.2828029	0.7310944
0.2711607	0.4418512	0.2571424	0.8913606	0.9951671	0.3774848	0.4880061	1.0000000	0.1263777	1.0000000
0.2099971	0.6516812	0.2455013	0.7060951	0.8676193	0.4967879	0.7726788	1.0000000	0.5936422	0.8313047
0.2632976	0.4935902	0.1958133	0.9992801	0.9968842	0.2589760	0.8451312	0.7685595	0.5846250	0.8536662
0.1229472	0.1955991	0.3569256	0.5833519	0.9410780	0.6566934	0.7459237	1.0000000	0.2067638	0.8322005
0.2533691	0.6356226	0.2459713	0.7682110	0.9858749	0.3790420	0.8640291	1.0000000	0.1606267	0.5149883
0.2159638	0.8062728	0.1459496	0.9993758	0.7625589	0.2361386	0.6442275	0.8111811	0.1880296	1.0000000
0.2923721	0.7691455	0.1686594	0.5695897	0.8235619	0.2098426	0.6046678	0.5182438	0.0530747	1.0000000
