G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.9925237	1.0000000	0.4545465	0.3411032	0.0226189	0.6445590	0.3196695	0.7254796	0.1033157	0.2229306
0.9894803	0.9468810	0.4187850	0.0709412	0.4297275	0.6792078	0.3091419	0.5954022	0.0948495	0.3128768
0.9911345	0.9353802	0.2369842	0.0252348	0.0312132	1.0000000	0.3319053	0.5860568	0.0374885	0.2046147
0.9922626	0.9906588	0.4342635	0.0297807	0.2900102	1.0000000	0.2816391	0.7018861	0.0516162	0.2201478
0.9811884	0.6790092	0.2168507	0.2701653	0.0583553	0.9631985	0.0897061	0.5204609	0.0339457	0.1901093
0.9924499	1.0000000	0.7344420	0.3680132	0.0059628	0.8626702	0.1315986	0.7228450	0.0387522	0.2516912
0.9887661	0.8457116	0.4432997	0.5742308	0.0042691	0.9279715	0.4144953	0.6399980	0.0577697	0.2355254
0.5934860	0.9027406	0.3836341	0.0864565	0.1496023	1.0000000	0.2233106	0.6729291	0.0309343	0.2201478
0.9444195	1.0000000	0.6578546	0.2462284	0.2539769	0.6359561	0.3310683	0.7256442	0.1056115	0.3318504
0.9393952	1.0000000	0.5854948	0.0629684	0.0996970	0.7286815	0.2260942	0.7241726	0.0846138	0.2170007
