"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	0.9983191	1.0000000	0.9398829	0.8914640	0.9813062	0.3548107	0.9826436	0.8085030	1.0000000	0.4797306
50	0.9983171	1.0000000	0.9319021	0.8843379	0.9812573	0.3314281	0.9818803	0.8058014	0.5392732	0.5203974
100	0.9982837	1.0000000	0.8935430	0.8401402	0.9810481	0.2540959	0.9751163	0.7759118	0.3652528	0.6480655
150	0.9980584	1.0000000	0.8214983	0.7429863	0.9806313	0.1687288	0.9466350	0.6720830	0.2995238	0.7768180
200	0.9971109	1.0000000	0.7356886	0.6494278	0.9799587	0.1073453	0.8901132	0.5334196	0.2746974	0.8596696
250	0.9950246	1.0000000	0.6624260	0.5969110	0.9790161	0.0706201	0.8335123	0.4166857	0.2653203	0.9027488
300	0.9924385	1.0000000	0.6127110	0.5734409	0.9778732	0.0497520	0.7946099	0.3297147	0.2617785	0.9230146
350	0.9902495	1.0000000	0.5836534	0.5636093	0.9766962	0.0379442	0.7714298	0.2682577	0.2604407	0.9320934
400	0.9887684	1.0000000	0.5682436	0.5595035	0.9756738	0.0313008	0.7583451	0.2270090	0.2599354	0.9360511
450	0.9878903	1.0000000	0.5605901	0.5577663	0.9749146	0.0276237	0.7512167	0.2006310	0.2597446	0.9377447
500	0.9874113	1.0000000	0.5569605	0.5570230	0.9744198	0.0256336	0.7474607	0.1844434	0.2596725	0.9384590
550	0.9942715	1.0000000	0.6350280	0.6316694	0.9762784	0.0361360	0.8486260	0.2253702	0.7203721	0.8979827
600	0.9970306	1.0000000	0.7757225	0.7892754	0.9791040	0.0846970	0.9486826	0.4219310	0.8943822	0.7656593
650	0.9977094	1.0000000	0.8618782	0.8583840	0.9804493	0.1620470	0.9735015	0.5796332	0.9601073	0.6384480
700	0.9980069	1.0000000	0.9043673	0.8803208	0.9809657	0.2364729	0.9794767	0.6762586	0.9849322	0.5586668
750	0.9981605	1.0000000	0.9240260	0.8873792	0.9811629	0.2892550	0.9813106	0.7335298	0.9943088	0.5166678
800	0.9982401	1.0000000	0.9328903	0.8898624	0.9812429	0.3207980	0.9820319	0.7668199	0.9978504	0.4963614
850	0.9982804	1.0000000	0.9368309	0.8908122	0.9812775	0.3379099	0.9823564	0.7857819	0.9991881	0.4870159
900	0.9983006	1.0000000	0.9385638	0.8911947	0.9812930	0.3466694	0.9825092	0.7963713	0.9996933	0.4828553
950	0.9983104	1.0000000	0.9393184	0.8913525	0.9813002	0.3509873	0.9825815	0.8021781	0.9998842	0.4810482
1000	0.9983151	1.0000000	0.9396439	0.8914180	0.9813035	0.3530601	0.9826155	0.8053103	0.9999562	0.4802785

0	0.9983191	1.0000000	0.9398829	0.8914640	0.9813062	0.3548107	0.9826436	0.8085030	1.0000000	0.4797306
50	0.9979953	0.8141676	0.9730700	0.8834896	0.9801848	0.5931716	0.9974354	0.8062363	0.9431738	0.4150767
100	0.9970479	0.7736165	0.9837553	0.8654245	0.9775145	0.6522074	0.9996149	0.7981597	0.9217101	0.4084440
150	0.9962751	0.7647678	0.9866779	0.8520531	0.9754452	0.6663072	0.9999350	0.7889503	0.9136031	0.4147121
200	0.9958810	0.7628368	0.9872609	0.8452286	0.9743787	0.6692976	0.9999814	0.7820389	0.9105410	0.4208908
250	0.9957227	0.7624155	0.9872682	0.8422896	0.9739321	0.6697025	0.9999879	0.7777903	0.9093844	0.4247638
300	0.9956666	0.7623235	0.9871893	0.8411284	0.9737658	0.6696086	0.9999887	0.7754299	0.9089475	0.4268212
350	0.9956480	0.7623035	0.9871290	0.8406893	0.9737081	0.6694814	0.9999888	0.7741857	0.9087825	0.4278218
