G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.4754195	0.5761871	0.3884717	0.8334317	0.8300940	1.0000000	0.9019709	0.0117559	0.0703870	0.5121408
0.9551652	0.4036634	0.1948495	0.9486805	0.9190592	1.0000000	0.9453948	0.0259320	0.0703870	0.5121408
0.9861429	0.7335784	0.2465848	0.9175457	0.9048134	1.0000000	0.9433118	0.0151651	0.0703870	0.5121408
0.9503697	0.5761679	0.3884709	0.4167909	0.8300821	1.0000000	0.9019622	0.0117558	0.0703870	0.5121408
0.9503697	0.5761679	0.3884709	0.8334205	0.4151866	1.0000000	0.9019622	0.0117558	0.0703870	0.5121408
0.9326705	0.7193658	0.2227880	0.9322346	0.6263241	0.5000000	0.8595789	0.0180070	0.1137629	0.7295802
0.9503697	0.5761679	0.3884709	0.8334205	0.8300821	1.0000000	0.4511118	0.0117558	0.0703870	0.5121408
0.9503747	0.5761871	0.3884717	0.8334317	0.8300940	1.0000000	0.9019709	0.0058865	0.0703870	0.5121408
0.9503686	0.5761452	0.3884906	0.8334031	0.8300675	1.0000000	0.9019493	0.0117558	0.0352059	0.5121408
0.9503697	0.5761679	0.3884709	0.8334205	0.8300821	1.0000000	0.9019622	0.0117558	0.0703870	0.2561043
