G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	0.8984031	0.0978817	1.0732476	0.7266603	0.9710826	0.9258440	0.8437366	0.4430959	0.2125639
0.5555040	0.0000000	1.0124906	0.9828512	0.6119758	0.8872797	0.9716458	0.8126887	0.4662414	0.2980949
0.6044526	1.0757055	0.0000000	1.0526796	0.6415476	1.1250024	0.9876532	0.8939669	0.4279902	0.1228379
0.6086281	0.9548714	0.1225751	0.0000000	0.6902426	0.9405157	1.0546886	0.7794291	0.4607068	0.2949379
0.7068203	0.9126870	0.1041776	1.0683269	0.0000000	1.0389006	0.9102297	0.7801311	0.4927392	0.2176768
0.6786025	1.0467576	0.0662901	1.0811308	0.0079818	0.0000000	0.0157337	0.0959778	1.0126788	0.9787872
0.6906172	0.9090523	0.1500675	1.0251375	0.6591907	0.9994963	0.0000000	0.8432352	0.4817661	0.2663720
0.6853113	0.9642243	0.1445190	0.9915769	0.6527861	1.1512642	0.9644897	0.0000000	0.3830558	0.1820258
0.6341308	0.9906089	0.1279396	1.0052239	0.6808622	0.9707331	1.0490578	0.8280370	0.0000000	0.2430832
0.6612853	0.9613652	0.1038078	0.8947948	0.7264249	1.0844243	1.0023017	0.9326829	0.3993245	0.0000000
