G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.1632484	0.6651003	0.3836402	0.0012718	0.4827790	0.6352120	0.5947358	0.4788866	0.7550675	0.7377204
0.1847764	0.5540270	0.4770542	0.0615550	0.2231753	0.8923904	0.6210168	0.3895263	0.5872816	0.5396147
0.2186766	0.7116302	0.3794956	0.0030353	0.3273527	0.6047247	0.4300435	0.5242920	0.6460670	0.6914812
0.2104062	0.8046752	0.5335839	0.0025066	0.4739643	0.5607968	0.7353569	0.3392756	0.7014131	0.7254896
0.2285162	0.9019565	0.5625370	0.0670457	0.4226885	0.6625056	0.2812060	0.4840158	0.5347874	0.5584616
0.2466518	0.8419244	0.5335236	0.0002822	0.4915683	0.6682323	0.5771282	0.4374017	0.7192945	0.4114284
0.1447236	0.6677450	0.4590594	0.0593812	0.4593674	0.7966345	0.7288121	0.4637040	0.5400351	0.3612966
0.2088466	0.6883027	0.4609536	0.0612970	0.0877940	0.4783627	0.4845014	0.5134976	0.6146946	0.7267306
0.2336374	0.7251899	0.5595008	0.0029362	0.3899656	0.6466923	0.6767739	0.4158385	0.5018020	0.6970522
0.1880579	0.7490168	0.3807881	0.0021814	0.5542509	0.5720717	0.3843749	0.7509819	0.6971128	0.5954425
