G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.1328658	0.9211604	0.0028058	0.5799013	0.0204995	0.0297351	0.0429447	0.0000059	0.9536549	0.9910586
0.0041181	1.0000000	0.0015987	0.4921155	0.0175902	0.0929344	0.0322406	0.0087121	1.0000000	0.9564552
0.0027232	1.0000000	0.0347964	0.4487641	0.0793979	0.1036026	0.0580196	0.0984588	1.0000000	0.8850319
0.0035724	1.0000000	0.0034602	0.4921155	0.0712576	0.0335923	0.0580196	0.0000059	0.5949511	0.9117159
0.1336695	0.8509999	0.0366262	0.3800858	0.0854536	0.1199122	0.0335506	0.0984589	0.9087403	0.9879502
0.0979506	0.9833876	0.0021091	0.4711296	0.0799512	0.1050320	0.0396798	0.0000059	0.8996580	0.8761910
0.0034743	0.9580777	0.0352740	0.5380769	0.0808453	0.0324296	0.0316946	0.0000059	0.9499642	0.8719008
0.1250190	0.7846539	0.0380564	0.7048903	0.0248705	0.0525121	0.0787949	0.0984589	0.8643523	0.8231765
0.0264342	0.8966294	0.0024950	0.3729391	0.0833040	0.0475867	0.0376381	0.0984588	1.0000000	0.8541874
0.0033181	1.0000000	0.0019321	0.4921155	0.0793979	0.1036026	0.0580196	0.0000059	1.0000000	0.9505751
