G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	0.7705973	0.2345794	1.0945803	1.0045301	0.2078439	0.6637802	0.9241764	0.1569533	1.0430399
0.3866508	0.0000000	0.8967126	1.0291545	0.9649545	0.5575443	1.0479361	1.0973809	0.4000082	1.0403599
0.0179451	0.9592982	0.0000000	1.0073480	1.0079907	0.2115452	0.5779794	1.0987636	0.0026673	1.0895668
0.2688734	0.5815434	0.2776058	0.0021901	1.0503309	0.2931451	0.8217548	1.0068713	0.1506289	1.0656862
0.2978232	0.6206562	0.2175953	0.9514979	0.0000000	0.3309836	0.7508390	1.0173787	0.1587416	1.0976161
0.3217624	0.6089775	0.2692616	1.1025913	1.0163507	0.0000000	0.8624371	1.0203922	0.1438882	1.0468114
0.2449176	0.6994815	0.2618472	1.0441430	0.9286473	0.3052161	0.0000000	1.0549520	0.1667718	1.1320194
0.8479303	0.6636679	0.2751342	0.9818253	1.0202814	0.8537343	0.8792113	0.0000000	0.6629382	0.8581312
0.2451582	0.7921512	0.2308450	1.0503837	1.0674983	0.2483753	0.8017741	1.0151233	0.0000000	0.9568567
0.3956419	0.7435590	0.2470156	1.0019842	0.9896739	0.6518061	1.0215863	0.9951307	0.5557710	0.0000000
