G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.5001457	1.0000000	0.8511439	0.6616771	0.7351050	1.0000000	0.8530342	0.8289995	0.2664627	0.8941849
0.9999988	0.5000002	0.7169723	0.2065003	0.6348328	1.0000000	0.8530342	0.8289996	0.2664627	0.8941851
0.9999999	1.0000000	0.4257394	0.6616772	0.7351050	1.0000000	0.8530342	0.8289996	0.2664627	0.8941851
0.9999999	1.0000000	0.8511443	0.3309798	0.7351050	1.0000000	0.8530342	0.8289996	0.2664627	0.8941851
0.9999999	1.0000000	0.8511443	0.6616772	0.3676288	1.0000000	0.8530342	0.8289996	0.2664627	0.8941851
0.9999997	1.0000000	0.7548559	0.5781744	0.5279170	0.5000001	0.6464575	0.4627371	0.5933727	0.1659514
0.9999999	1.0000000	0.8511442	0.6616772	0.7351050	1.0000000	0.4265662	0.8289996	0.2664627	0.8941850
0.9999999	1.0000000	0.8511443	0.6616772	0.7351050	1.0000000	0.8530342	0.4146911	0.2664627	0.8941851
0.9999999	1.0000000	0.8511442	0.6616772	0.7351050	1.0000000	0.8530342	0.8289996	0.1332751	0.8941850
0.9999999	1.0000000	0.8511443	0.6616772	0.7351050	1.0000000	0.8530342	0.8289996	0.2664627	0.4472164
