G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	0.6921113	0.0064290	0.0540974	0.0905381	0.0531611	0.6229942	0.8028082	0.7839542	0.7462077
0.6880272	0.0000000	0.8898795	0.8412746	0.3494565	0.7736621	0.7062753	0.0375647	0.2472383	0.0721353
0.1950588	0.8843213	0.0000000	0.0489250	0.0809739	0.0580672	0.7590830	0.7754960	0.7151064	0.8425990
0.1898883	0.8509338	0.0158186	0.0000000	0.1222686	0.0535910	0.8024250	0.8152502	0.7922526	0.8012392
0.1963406	0.7675616	0.0022552	0.0600637	0.0000000	0.0571967	0.7507008	0.6220342	0.7651439	0.7146758
0.1302917	0.8454635	0.0134624	0.0377852	0.5073431	0.0000000	0.7155808	0.7651959	0.8840931	0.8141685
0.1517767	1.0000000	0.0172105	0.0390348	0.0777312	0.0629981	0.0000000	0.8179187	0.6756388	0.7612711
0.1944343	0.7139703	0.0071613	0.0564797	0.1403897	0.0809113	0.5613104	0.0000000	0.7097856	0.8463994
0.2024348	0.7002952	0.0085992	0.0417631	0.1583997	0.0472544	0.6785682	0.7462407	0.0000000	0.8689456
0.1885806	0.7498490	0.0073043	0.0411106	0.0958261	0.0794518	0.7022254	0.7774039	0.7036632	0.0000000
