"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	0.1274224	0.7483499	0.0073611	0.2935133	0.0349452	0.1033291	0.0568134	0.0511773	0.7041335	0.7559954
50	0.0201723	0.6875850	0.0081112	0.4110169	0.0672806	0.0348512	0.0332665	0.0398732	0.6606184	0.8448986
100	0.0194943	0.7595099	0.0029212	0.4130193	0.0528730	0.0379650	0.0433565	0.0153120	0.7394909	0.7270886
150	0.0022952	0.8665375	0.0025217	0.2791491	0.0698455	0.0358715	0.0207728	0.0005695	0.7580143	0.5886085
200	0.0052206	0.6858428	0.0047326	0.3789666	0.0654895	0.0246609	0.0244783	0.0006326	0.8852518	0.6903249
250	0.0081461	0.8196208	0.0058822	0.3939228	0.0256355	0.0181170	0.0541969	0.0000148	0.6571024	0.6062130
300	0.0043504	0.6707814	0.0003385	0.4141552	0.0467800	0.0289578	0.0266562	0.0000874	0.7604294	0.6093361
350	0.0021786	0.8290974	0.0007126	0.3322066	0.0409548	0.0287754	0.0245315	0.0000054	0.7401910	0.5838504
400	0.0000565	0.7816625	0.0000576	0.3725025	0.0667291	0.0485713	0.0481621	0.0000002	0.7862358	0.6264280
450	0.0093875	0.8187100	0.0065765	0.3589595	0.0870915	0.0172053	0.0667663	0.0000000	0.7537563	0.7393057
500	0.0000000	0.6628608	0.0024115	0.2679180	0.0328476	0.0544599	0.0564707	0.0000316	0.6895356	0.6985092
550	0.0683236	0.7540650	0.0171297	0.2867159	0.1011779	0.0938420	0.0436583	0.0473897	0.7566625	0.6257823
600	0.1104011	0.6598782	0.0317804	0.3555576	0.0271485	0.0959427	0.0399365	0.0485934	0.7934542	0.6453690
650	0.0685990	0.6946694	0.0230507	0.3521486	0.0958192	0.0836404	0.0145850	0.0673252	0.8819970	0.6378339
700	0.1112827	0.7606759	0.0156860	0.4366649	0.0633792	0.1065211	0.0460281	0.0680544	0.6669438	0.7126535
750	0.1128232	0.7069328	0.0169842	0.4897081	0.0997748	0.0419965	0.0310744	0.1266387	0.7424420	0.7304568
800	0.0914252	0.8036934	0.0228556	0.4042381	0.0616499	0.0721500	0.0248492	0.0598314	0.7620073	0.6027791
850	0.0960615	0.8931317	0.0239212	0.4257594	0.0646602	0.0725189	0.0510931	0.1103407	0.7443707	0.5081583
900	0.1165337	0.6980113	0.0466328	0.3303960	0.0485943	0.0671477	0.0480653	0.0903118	0.7733225	0.7050991
950	0.0629702	0.8902458	0.0149030	0.4262119	0.0500397	0.0687722	0.0247865	0.0553743	0.6856364	0.6064344
1000	0.1316586	0.6117539	0.0254488	0.3392382	0.0374856	0.0715994	0.0530242	0.0452477	0.6779913	0.5539389

0	0.1384313	0.8495757	0.0145837	0.2624854	0.0423742	0.1175036	0.0537450	0.0899622	0.7685591	0.6346973
50	0.1089297	0.3160571	0.0146622	0.4964380	0.0847339	0.0832782	0.0773026	0.0353677	0.4393458	0.6516940
100	0.1088294	0.1333571	0.0543852	0.5085970	0.1159198	0.1139764	0.0591314	0.0327422	0.3713279	0.5926522
150	0.0779547	0.1099841	0.1202667	0.7730088	0.1494898	0.2838885	0.1432620	0.0075139	0.3315345	0.4111121
200	0.1848262	0.0692095	0.2875272	0.7542524	0.2377007	0.4505920	0.3581013	0.0174712	0.3729053	0.4287599
250	0.1729984	0.0588661	0.5077766	0.6930415	0.2630706	0.5447193	0.4650610	0.0035857	0.3403811	0.4399924
300	0.2813956	0.0792478	0.5697047	0.7221098	0.3722960	0.6849308	0.4500579	0.0006920	0.3938326	0.4393326
350	0.2872320	0.0668101	0.5074936	0.8580521	0.3143300	0.7030018	0.4616873	0.0002612	0.3623234	0.3729544
400	0.3599908	0.0456174	0.6507136	0.7432424	0.3953827	0.7450002	0.4417978	0.0002093	0.5088438	0.4068448
450	0.2780083	0.0701850	0.5464523	0.6985656	0.4408297	0.7277048	0.4442889	0.0000000	0.4469442	0.3394666
500	0.3229948	0.0967275	0.5586679	0.8809293	0.3492369	0.7805790	0.5810135	0.0000014	0.4187900	0.4215072
550	0.2102613	0.5824834	0.3321626	0.7829427	0.3163501	0.5350149	0.3314112	0.1401561	0.5559603	0.4076573
600	0.1452885	0.6477325	0.1131029	0.7741461	0.1689999	0.2352935	0.2212772	0.0708342	0.6982121	0.4216644
650	0.1045043	0.7078217	0.0795424	0.6041082	0.0679140	0.1121181	0.0592617	0.0916519	0.7433468	0.6496768
700	0.1197164	0.6760340	0.0308182	0.6232421	0.0751863	0.0971977	0.0436383	0.1026016	0.5970303	0.6191251
750	0.0928248	0.6623031	0.0370086	0.4486804	0.0666332	0.1171187	0.0553681	0.0962867	0.7233066	0.7277210
800	0.1099633	0.7351769	0.0348622	0.3298639	0.0559420	0.0806971	0.0405120	0.0798439	0.8050769	0.7632270
850	0.1093886	0.7254994	0.0320299	0.5138548	0.0419054	0.0700550	0.0615181	0.0914702	0.7391749	0.7262958
900	0.0714974	1.0000000	0.0391177	0.4339641	0.0716437	0.0819505	0.0451168	0.0696220	0.7690375	0.6889479
950	0.1048341	0.6212655	0.0310215	0.3610809	0.0779244	0.0786712	0.0522745	0.0831504	0.7137248	0.5938360
1000	0.0744781	0.7734751	0.0240186	0.2750073	0.0569515	0.0784835	0.0562419	0.0632746	0.7406803	0.8374152

0	0.1076757	0.8253860	0.0119102	0.3116031	0.0458176	0.1224394	0.0582209	0.0469775	0.8167359	0.7438832
50	0.0453282	0.6408611	0.0135546	0.3158634	0.0460250	0.0145507	0.0446197	0.0304715	0.7904807	0.7116179
100	0.0137240	0.8157058	0.0203051	0.3268857	0.0757435	0.0057341	0.0486775	0.0174303	0.8269234	0.6515152
150	0.0009257	0.7684442	0.0274137	0.3441864	0.0387241	0.0033605	0.0420532	0.0020322	0.7325799	0.6187765
200	0.0001738	0.5788060	0.0243642	0.3588767	0.0574271	0.0017546	0.0454858	0.0013914	0.8069380	0.7251218
