"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	0.2713584	1.1004686	0.6630395	0.0685096	0.4841360	0.9911563	0.8121553	0.6274680	0.7412923	0.9224775
50	0.2797850	1.0661632	0.7062841	0.1122042	0.5607799	0.8364297	0.7362526	0.5666407	0.7394096	1.0196106
100	0.2943927	1.0105950	0.7988667	0.1335874	0.5632975	0.5526373	0.6597520	0.4230691	0.8203805	1.0207318
150	0.2615351	1.0396052	0.8088123	0.1165846	0.6115831	0.4497802	0.6672955	0.3200737	0.9663116	1.0297578
200	0.3106148	0.8254591	0.7821889	0.0948198	0.5854642	0.3656542	0.6912729	0.1678155	0.9713037	0.9647656
250	0.2967697	0.6183656	0.7957611	0.1043611	0.5848388	0.2796294	0.6497063	0.1071172	0.8764951	0.9931716
300	0.3153429	0.3606572	0.6513151	0.1050744	0.7981741	0.3498372	0.7331169	0.1156927	0.8624977	0.9960018
350	0.4526751	0.2893495	0.5786870	0.1028840	0.8445567	0.3308709	0.7909699	0.0479911	0.8513640	0.9615501
400	0.5299841	0.2952431	0.5391159	0.1200147	0.9511592	0.3499809	0.9443713	0.0441845	0.8232595	1.1082189
450	0.5228341	0.3151724	0.6343991	0.1273171	0.9305998	0.3489041	0.8349938	0.0331930	0.8099601	1.1378961
500	0.5568828	0.2661501	0.5971188	0.1405997	0.8842543	0.3326821	0.8038207	0.0418790	0.8580733	1.1416390
550	0.6625973	0.3020599	0.3611798	0.1577963	0.9154383	0.5393245	0.7550751	0.0378578	0.6944863	1.0713899
600	0.6350276	0.4971767	0.1627507	0.1918007	0.9555055	0.7697135	0.8391169	0.1202751	0.7267845	1.0198239
650	0.5219747	0.7572024	0.1322810	0.1353295	0.9438840	0.8849896	0.7644677	0.3499405	0.7494491	1.0231565
700	0.4105346	0.8483080	0.2235321	0.1053203	0.6648111	0.9578316	0.7788724	0.4978293	0.6842627	0.9776950
750	0.4116482	0.9544901	0.3922700	0.0940526	0.6420358	0.9182918	0.8814577	0.4610248	0.6925947	0.9893011
800	0.4093509	1.1029306	0.4994869	0.1206313	0.5973828	0.9552722	0.7832328	0.5369719	0.7458824	0.9946601
850	0.3585900	1.1456247	0.6242359	0.1060284	0.5548057	0.9474081	0.8942105	0.5092592	0.7339831	0.9816123
900	0.2930084	1.0695940	0.6404296	0.1050043	0.5507610	0.9150291	0.9004108	0.5996166	0.7550734	1.0236751
950	0.2749473	1.0689280	0.7011115	0.1105439	0.5735296	0.9335850	0.8540985	0.5488241	0.8141953	1.0126917
1000	0.2221654	1.0482409	0.6869018	0.1243014	0.6533798	0.9514326	0.8688546	0.5703895	0.7863967	0.9943311

0	0.2713584	1.1004686	0.6630395	0.0685096	0.4841360	0.9911563	0.8121553	0.6274680	0.7412923	0.9224775
50	0.2988357	1.0351269	0.6027483	0.1062371	0.5611520	0.9352486	0.7388429	0.4581799	0.7418230	0.9892167
100	0.3103829	1.0814621	0.6212013	0.0968102	0.4780827	0.9680663	0.7650615	0.5351556	0.7551098	1.0954037
150	0.3755551	1.0603699	0.6444201	0.0944293	0.4642238	1.0233566	0.8363772	0.5349527	0.7496236	1.0476033
200	0.3239918	1.0447683	0.7177278	0.1162865	0.4878693	1.0333610	0.7575911	0.5590609	0.7448164	0.9729220
250	0.3528020	0.9927506	0.6688269	0.1428853	0.4983152	1.1466293	0.7868453	0.5865477	0.8316430	0.9481174
300	0.3435986	0.9623826	0.5449404	0.1271497	0.5704467	1.1188326	0.7906191	0.6102333	0.8180305	0.9668916
