G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.3044740	1.0025595	0.1192905	1.0068470	0.6306812	0.9268041	0.9437493	0.7800019	0.4911674	0.2662509
0.8857399	0.4217689	0.2527989	0.9129749	0.6596944	1.0391189	1.0352111	0.9004089	0.4746765	0.1695991
0.6218522	0.9660835	0.0932470	1.0093501	0.7783968	0.9989446	0.9802298	0.9738919	0.5191584	0.1222689
0.7104568	1.1011125	0.0883070	0.4589610	0.6610417	1.0139152	0.9574764	0.6776525	0.5109734	0.2253804
0.6838525	1.0649312	0.1233143	0.9579722	0.3444118	0.9195401	0.9597347	0.7434792	0.4848840	0.2989695
0.6740720	0.9511409	0.1123212	1.0110191	0.2933459	0.4961163	0.9681999	0.2316050	0.6071273	0.8738495
0.6000986	1.0410655	0.1155719	0.9972791	0.7205284	1.0443548	0.4874963	0.8301033	0.4525669	0.1656413
0.5870041	0.9332388	0.1000038	1.0049248	0.6064350	0.9578745	1.0799922	0.4127681	0.4531608	0.3063023
0.6207586	0.9185272	0.1310229	0.9794528	0.6856159	0.9443146	1.1313424	0.9226357	0.2364787	0.1903022
0.6690632	0.9974444	0.0860023	1.0025139	0.6979179	1.0268487	1.0153684	0.8651361	0.3888870	0.1027189
