G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.6594883	0.7974202	0.0403881	1.0234399	0.8039506	0.7724293	1.0046213	0.9568233	0.7034257	0.3434732
0.2355858	0.3603403	0.0037964	0.8801971	0.2690099	0.2726634	0.5611293	0.7254297	0.3536111	0.0114297
0.3878780	0.6596775	0.0005495	0.9766070	0.5082638	0.5929316	0.9486567	0.7549002	0.5851536	0.0962110
0.6300625	1.0290976	0.0007742	0.9388617	0.7066571	0.8250116	0.9973001	0.8768973	0.7877199	0.4561779
0.6451755	0.9643269	0.0074747	0.8934661	0.7579572	0.8008012	1.0512893	0.8321741	0.7411857	0.4621714
0.6056156	0.9749157	0.0050732	1.0110680	0.7090713	0.7991025	0.9523107	0.8810155	0.7219388	0.1690240
0.5652176	0.8682336	0.0003649	0.8551239	0.7956070	0.6025789	0.9734014	0.8687039	0.6502196	0.1075841
0.5950171	1.0731590	0.0548666	0.9800732	0.8702061	0.8477785	0.9578745	0.8651891	0.8176734	0.3146138
0.4486541	0.8234081	0.0282111	0.9472595	0.5314625	0.6084677	1.0465030	0.9789438	0.5750479	0.3999824
0.5494214	1.0679826	0.0004447	1.0571744	0.7833991	0.7169764	0.9781559	0.9345112	0.7187093	0.4368129
