G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.1190390	0.6870944	0.5802955	0.0787875	0.4751317	0.7482407	0.5179483	0.3775597	0.4048785	0.7756858
0.2885686	0.3375507	0.1177330	0.0740430	0.5928261	0.8172122	0.6971137	0.4865004	0.6066910	0.6821814
0.2130440	0.6950979	0.1760970	0.0375501	0.4367039	0.7173040	0.6284541	0.4606074	0.5497526	0.6733281
0.2039004	0.6942214	0.5075887	0.0457596	0.4249401	0.5740853	0.5398116	0.3295160	0.5489585	0.7108010
0.2566856	0.6371663	0.3938915	0.0796035	0.2068779	0.7585621	0.6132322	0.3920784	0.5888765	0.7478655
0.2669275	0.6798718	0.3927211	0.1097571	0.4076125	0.3918020	0.3785656	0.1147515	0.5121597	0.7202962
0.2171639	0.7620724	0.3442559	0.0536060	0.4435118	0.7514746	0.3157568	0.4402709	0.4311083	0.7402073
0.1962832	0.6785174	0.4058970	0.0908407	0.4667722	0.6664859	0.7020815	0.2818285	0.5600749	0.6907703
0.2033116	0.7488176	0.3589542	0.0986357	0.4370339	0.6522876	0.5570563	0.3985088	0.3543862	0.7222513
0.2383830	0.6666423	0.3377690	0.0639730	0.3857448	0.6599081	0.6232318	0.6454587	0.5623718	0.3232693
