G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	0.8886563	1.0443051	0.5518452	1.0693866	0.7969549	0.8589444	0.8383537	0.5313195	0.6298734
0.0154140	0.0000000	0.0539342	0.2245540	0.9522758	0.3460642	0.5805894	0.3083133	0.0492452	0.4901479
1.0285230	0.9542554	0.0000000	0.6801251	0.9830856	0.7648845	0.8638597	0.8787208	0.5887272	0.7499929
0.9574386	1.0624257	1.0633751	0.0000000	1.0921693	0.8769797	0.7622467	0.7334815	0.6310543	0.8069651
0.0336053	1.0755296	0.0717253	0.3957431	0.0000000	0.8150377	0.6609901	0.4750052	0.0875282	0.3221619
0.9352469	0.9924662	0.9429860	0.5689792	1.0670312	0.0000000	0.9020882	0.8131266	0.6117482	0.7730974
0.9475243	0.9655098	1.1163304	0.6874148	0.9507666	0.8130734	0.0000000	0.7938293	0.5393787	0.6959300
0.9193776	0.9303464	1.1632767	0.5098228	0.9830974	0.7954452	0.8952183	0.0000000	0.5544991	0.6968151
1.0153826	1.0095957	0.9497035	0.5988189	0.9071686	0.9465325	0.9219258	0.7000510	0.0012288	0.7734231
0.9422154	0.9480344	0.9747992	0.6917037	1.0774492	0.7858555	0.8110937	0.7405277	0.5222157	0.0000000
