G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.3424228	0.9806924	0.0332504	0.9744327	0.7377906	0.7190031	0.9619940	0.9540550	0.7354328	0.2972127
0.3259287	0.4974155	0.0692992	0.8210940	0.2321329	0.4341576	0.7338518	0.2391288	0.3949510	0.0591096
0.6017500	1.0262642	0.0293361	0.9697599	0.7151910	0.7783294	0.9893114	0.8338049	0.7787988	0.2654329
0.6852046	1.0119009	0.0253433	0.4644148	0.6296606	0.6225915	1.0334516	0.9916812	0.8171862	0.3078705
0.6176938	1.1400142	0.0393949	0.8972410	0.4091603	0.7590241	1.0223380	0.9150674	0.7804606	0.2789946
0.6881950	1.0043993	0.0483714	0.9456573	0.7785777	0.3712304	1.0841966	0.9244781	0.7411038	0.2530497
0.6608454	1.0580962	0.0473839	0.9720022	0.6690386	0.7599622	0.4716522	0.8640335	0.6743818	0.2698423
0.6429267	0.9552642	0.0649428	1.0211453	0.7447669	0.7420812	1.0321848	0.4557432	0.7180717	0.2858304
0.6623477	1.0356386	0.0507905	1.0373921	0.7203172	0.7602143	0.9437064	0.7046874	0.4336148	0.1293538
0.6581323	0.9794679	0.0339534	1.0383079	0.6653956	0.7086973	0.9177123	0.9284043	0.7750065	0.1044890
