G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.1358685	0.6516811	0.2455013	0.9973545	0.9849083	0.2662517	0.7499389	1.0000000	0.1483743	1.0000000
0.2902674	0.2987433	0.2855817	0.9991397	0.9984721	0.3274620	0.9426433	1.0000000	0.3215772	1.0000000
0.1752268	0.8474921	0.1209536	0.9996492	0.9968600	0.1877330	0.6099115	1.0000000	0.0624358	1.0000000
0.2716171	0.6516811	0.2455013	0.4987971	0.9849083	0.2662516	0.7499391	1.0000000	0.1483744	1.0000000
0.2716174	0.6516802	0.2455014	0.9973545	0.4925866	0.2662514	0.7499417	1.0000000	0.1483768	1.0000000
0.2716170	0.6516811	0.2455013	0.9973545	0.9849083	0.1331907	0.7499389	1.0000000	0.1483743	1.0000000
0.2716171	0.6516811	0.2455013	0.9973545	0.9849083	0.2662516	0.3751510	1.0000000	0.1483744	1.0000000
0.3549313	0.6516812	0.2455013	0.9973545	0.9849083	0.2662659	0.7853011	0.5000176	0.1483778	1.0000000
0.2716171	0.6516811	0.2455013	0.9973545	0.9849083	0.2662516	0.7499391	1.0000000	0.0742372	1.0000000
0.2720148	0.6516811	0.2455013	0.9973545	0.9849083	0.2663486	0.8649413	1.0000000	0.1483763	0.5000001
