G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	0.9723825	0.8587895	0.7099857	0.7059375	0.9844331	0.9071515	0.7992356	0.2931081	0.8259394
0.1085300	0.0000000	0.6463706	0.0504343	0.4132837	1.0399926	0.8364526	0.7531279	0.3018324	0.9713097
0.9335175	0.9522531	0.0000000	0.7054242	0.7117850	1.0385705	0.9043729	0.8598876	0.3107089	0.9032050
1.0303932	1.0023370	0.9150499	0.0000000	0.6988645	1.0614048	0.8923031	0.8870382	0.2786417	0.9316268
0.9572907	1.0196001	0.8565183	0.6850091	0.0000000	1.0251576	0.8723764	0.8592661	0.2980214	0.8857660
0.1165524	0.9809890	0.5863151	0.0472535	0.3168125	0.0000000	0.0329059	0.1039690	0.9680121	0.0187142
1.0319553	1.1899333	0.8680765	0.7235003	0.7152894	1.0884059	0.0000000	0.8649504	0.2609823	0.8698519
0.9960460	1.0701298	0.9076527	0.6740168	0.6737859	0.9145421	0.9072210	0.0000000	0.2912598	0.8712760
1.0464673	0.9624452	0.8847917	0.7388868	0.7564006	1.0180870	0.8423594	0.7722546	0.0000000	0.9284846
0.9798193	1.0301947	0.8136612	0.5860155	0.7262036	1.0056763	0.9264161	0.8467891	0.2799403	0.0000000
