G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000041	0.9993898	0.5921966	0.1060376	0.5710482	1.0000000	0.7972522	0.5765089	0.7414370	1.0000000
0.9999376	0.0000019	0.0068715	0.9999723	0.9973376	1.0000000	0.9735419	0.5254919	0.1180726	1.0000000
0.2977999	0.9993898	0.0000035	0.1060376	0.5710482	1.0000000	0.7972522	0.5765089	0.7414370	1.0000000
0.2977999	0.9993898	0.5921966	0.0000027	0.5710482	1.0000000	0.7972522	0.5765089	0.7414370	1.0000000
0.2978000	0.9993898	0.5921966	0.1060376	0.0000025	1.0000000	0.7972522	0.5765089	0.7414370	1.0000000
0.9297101	0.0390662	0.0068870	0.9192399	0.4469298	0.0000000	0.5094021	0.0381963	0.1387709	1.0000000
0.2978000	0.9993898	0.5921966	0.1060376	0.5710482	1.0000000	0.0000018	0.5765089	0.7414370	1.0000000
0.2977999	0.9993898	0.5921966	0.1060376	0.5710482	1.0000000	0.7972522	0.0000038	0.7414370	1.0000000
0.2977999	0.9993898	0.5921966	0.1060376	0.5710482	1.0000000	0.7972522	0.5765089	0.0000028	1.0000000
0.2977999	0.9993898	0.5921966	0.1060376	0.5710482	1.0000000	0.7972522	0.9396034	0.9964000	0.0000032
