G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	1.0570651	0.6647182	1.0086682	0.3052826	0.6971138	0.4029209	0.9619988	0.8309623	0.2763092
0.0251942	0.0000000	0.5302379	0.0311156	0.6000314	0.0136020	0.0439897	1.0511906	0.1918350	1.0368707
0.5489035	0.9454527	0.0000000	1.0102725	0.2971940	0.7552247	0.3739403	0.9920714	0.9474152	0.3129187
0.5826942	0.9481277	0.9354493	0.0000000	0.8325789	0.6796056	0.0375294	0.9890655	0.0543218	1.0807844
0.5711921	0.9676458	0.6282020	0.9352648	0.0000000	0.7544057	0.3764696	1.1229101	0.9190109	0.3009437
0.5162387	0.9875568	0.6243806	0.9453084	0.2715982	0.0000000	0.3839299	0.9707281	0.8487440	0.3074152
0.5426076	0.9631310	0.5933724	0.9833799	0.2408312	0.7623683	0.0000000	0.9783605	0.8800141	0.3647816
0.5718365	0.9319047	0.5714817	0.9309159	0.2646642	0.9178784	0.7299257	0.0000000	0.8986022	0.3270423
0.5269887	1.0236086	0.6428445	0.9714438	0.2901325	0.7714427	0.3969674	0.9874733	0.0000000	0.3128199
0.4990650	1.0651359	0.6507061	1.0343784	0.2273004	0.8003896	0.4087175	0.9450553	0.9147119	0.0000000
