"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	0.3795711	0.6923973	0.3858189	0.0471079	0.4190398	0.3771144	0.8155649	0.6170811	0.6298038	0.3669689
50	0.5041346	0.7690010	0.5661610	0.0571715	0.3309157	0.4925343	0.7121327	0.7320613	0.6518811	0.3922944
100	0.5996771	0.6555363	0.4388719	0.1010254	0.5308923	0.5170970	0.7174891	0.6791337	0.6033112	0.4731665
150	0.5350412	0.7013528	0.5208726	0.1658837	0.4150511	0.4979177	0.6312121	0.6176240	0.6987169	0.5184016
200	0.5126820	0.6920701	0.3933490	0.1479715	0.4090336	0.4241102	0.7008593	0.7680498	0.7381481	0.5195620
250	0.7462937	0.7456410	0.4137553	0.1268445	0.4841592	0.4591325	0.6905448	0.5983494	0.6293434	0.5469585
300	0.5680506	0.6906003	0.5832279	0.1793829	0.5173177	0.4796054	0.7490859	0.6445152	0.7252360	0.5336540
350	0.4873119	0.6776966	0.4494788	0.1302160	0.4311160	0.5035576	0.8129329	0.6128871	0.7436554	0.5680026
400	0.5259523	0.8144037	0.4531722	0.1652911	0.7231142	0.5487552	0.7831770	0.8176788	0.6969924	0.5108658
450	0.6923733	0.7132343	0.4411949	0.1881684	0.5416327	0.6040035	0.6971297	0.6617627	0.6196917	0.4273819
500	0.7019163	0.8111502	0.5462825	0.2551376	0.4573914	0.7082161	0.6847004	0.7097341	0.5902924	0.4329788
550	0.5650469	0.8915331	0.4137402	0.2522201	0.5354102	0.5072755	0.7036489	0.7507521	0.9130753	0.6241153
600	0.5552711	0.6841682	0.3924385	0.1953587	0.4143553	0.5651896	0.8496573	0.6422794	0.7569967	0.5450796
650	0.4128602	0.7676971	0.4193396	0.1709012	0.3340134	0.4877421	0.7736349	0.5428277	0.6656295	0.5051397
700	0.4188697	0.6763431	0.4572239	0.0730629	0.3424951	0.4319673	0.8700428	0.6716273	0.5408754	0.4517911
750	0.4127671	0.6008494	0.3699949	0.0555646	0.3354682	0.4788000	0.7762075	0.6350496	0.6511742	0.4633140
800	0.3978822	0.6533862	0.4149841	0.1212756	0.4214748	0.4963938	0.7354833	0.6653526	0.5941565	0.3482841
850	0.4392792	0.6696928	0.4441274	0.1716215	0.4779784	0.4871170	0.7172692	0.6189707	0.6378184	0.4061433
900	0.4789214	0.5646012	0.4212535	0.0953304	0.3834102	0.5367132	0.6816230	0.6553562	0.6395584	0.4654453
950	0.5385481	0.5153914	0.3680083	0.1112023	0.3000271	0.5001236	0.6706199	0.7104882	0.5959234	0.3644681
1000	0.4190465	0.7425411	0.4356985	0.0553137	0.3906047	0.4660089	0.6879106	0.6662227	0.6573226	0.4155660

0	0.4045792	0.6112527	0.4735267	0.0597811	0.4074926	0.3648647	0.6214749	0.6913479	0.6076465	0.3809816
50	0.4651176	0.7115906	0.5384764	0.0850013	0.3443111	0.6406999	0.7877113	0.6872901	0.6080702	0.3545375
100	0.3937425	0.6497620	0.4234001	0.0496606	0.4282609	0.4834925	0.7902568	0.7538973	0.7075819	0.4273034
150	0.4111253	0.6081479	0.3776352	0.1173801	0.4267547	0.5807637	0.7628132	0.6675516	0.8178769	0.4002160
200	0.3832072	0.7795267	0.4196690	0.0785593	0.5124117	0.6037708	0.7502945	0.6477390	0.6140364	0.4188573
250	0.3794728	0.6338655	0.4250166	0.1284112	0.4171308	0.6390840	0.7210674	0.5949267	0.7307569	0.4844309
300	0.4268423	0.7479662	0.4033819	0.0973889	0.4745567	0.6123122	0.8619063	0.8254064	0.6612038	0.4491270
350	0.3900281	0.6509968	0.3709040	0.1630204	0.4290238	0.6170585	0.8153259	0.7004363	0.6445563	0.4467757
400	0.4600589	0.6278801	0.3722630	0.0933721	0.4281214	0.6838046	0.8123290	0.7317840	0.7014271	0.4171962
450	0.3898859	0.7508623	0.3553360	0.0518795	0.4477011	0.6556950	0.7129752	0.6954598	0.6702184	0.4572343
500	0.4607873	0.6261255	0.3933437	0.1305352	0.5122319	0.6917870	0.7082961	0.6779258	0.6245211	0.4357400
550	0.5021759	0.8327392	0.4122561	0.0731950	0.4865606	0.5971946	0.7057713	0.7402020	0.5892458	0.3798153
600	0.4326250	0.6259823	0.3793435	0.1226191	0.3874188	0.4565263	0.6980678	0.7425741	0.5118570	0.3423368
650	0.5591945	0.6977467	0.4540111	0.0890636	0.3071438	0.5091755	0.6656517	0.5624932	0.7112353	0.4235838
700	0.3058112	0.6511633	0.5312480	0.0644680	0.3540392	0.4067826	0.6768506	0.6313389	0.5302352	0.3451366
750	0.3782301	0.5985267	0.4789671	0.0512284	0.3865884	0.3280476	0.8428023	0.7107617	0.5945086	0.3822579
800	0.4175792	0.6543264	0.4728505	0.0544370	0.4025840	0.3942456	0.6699603	0.5820258	0.7329311	0.3397731
850	0.4773314	0.7458910	0.4878158	0.0760849	0.3340933	0.3303191	0.5828338	0.6617436	0.7239870	0.4595447
900	0.4442145	0.7128048	0.5139549	0.0778228	0.3370946	0.3750926	0.7372698	0.6439433	0.7732870	0.4717470
950	0.5348108	0.6853307	0.4384305	0.0735376	0.3493313	0.3067299	0.5768726	0.7425753	0.6022435	0.5269784
1000	0.4690096	0.6741278	0.4185603	0.0788987	0.4215460	0.4587449	0.5767639	0.7151769	0.6863514	0.5328212

0	0.4748141	0.6976418	0.5109828	0.0699434	0.3542068	0.3827825	0.7972799	0.6339709	0.7067983	0.3551133
50	0.3956019	0.6100204	0.4201722	0.0595042	0.3669388	0.3270503	0.6542415	0.6226027	0.6578885	0.4284711
100	0.4697981	0.6397802	0.4588547	0.0431746	0.3753208	0.3614095	0.6419233	0.7222778	0.6277506	0.4274448
150	0.3893946	0.5590483	0.3867938	0.0751348	0.2822415	0.2992337	0.5957234	0.6260019	0.6540441	0.3926884
200	0.3815026	0.5525394	0.4068690	0.0462205	0.3665336	0.2968733	0.6403144	0.7536743	0.7251481	0.3808516
250	0.3726455	0.6341808	0.5635642	0.0564123	0.3569547	0.4130516	0.6456945	0.5451288	0.6560848	0.3904947
300	0.3896547	0.8934949	0.5191474	0.0817897	0.3092839	0.4365689	0.6619748	0.6855958	0.7564056	0.4453017
350	0.5083144	0.7096974	0.4905236	0.0759089	0.3777003	0.3985383	0.7326142	0.6214495	0.7742166	0.4044954
400	0.4417180	0.7131343	0.4757474	0.0876129	0.4075781	0.4130394	0.6881927	0.6993261	0.6715331	0.3562834
450	0.5501966	0.6041319	0.3717304	0.1001268	0.4037618	0.5718999	0.6576553	0.6099642	0.6724640	0.3568814
500	0.3212478	0.7138476	0.3952704	0.0379959	0.5012786	0.3818596	0.6661096	0.7608109	0.7299218	0.3876094
550	0.3756030	0.6821339	0.4909574	0.0823458	0.3541227	0.4467615	0.5916743	0.6548429	0.7311524	0.3763788
600	0.3691461	0.6688887	0.4612989	0.0854573	0.3667940	0.4396865	0.5806149	0.6184686	0.6620990	0.3588122
650	0.3982953	0.7637760	0.5231723	0.0919949	0.3972081	0.4986000	0.5474006	0.6045901	0.6603694	0.4751283
700	0.4880163	0.7277839	0.5244480	0.1023216	0.3669014	0.5144860	0.6234103	0.6595944	0.7556278	0.5121222
750	0.5153235	0.5755074	0.4447878	0.0695723	0.3916439	0.5139894	0.8715653	0.6678421	0.7296128	0.4784612
800	0.4852212	0.5997970	0.5134220	0.0506525	0.3641090	0.4575519	0.8055003	0.7301749	0.6695541	0.4990449
850	0.3855398	0.6845251	0.4983869	0.0564525	0.3560577	0.3317843	0.7508418	0.5535634	0.6684121	0.3747348
900	0.2924798	0.7305169	0.5252556	0.1450570	0.5023866	0.4187974	0.6261440	0.5830011	0.7284436	0.3368294
