G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.1533562	0.7996961	0.6029844	0.0676264	0.2855764	0.8069644	0.4966478	0.4002827	0.4125308	0.7636708
0.3542787	0.3805922	0.1216810	0.1087611	0.5192176	0.6883223	0.5438443	0.3684177	0.3782683	0.5386519
0.1621626	0.6993837	0.2402785	0.0958392	0.3947140	0.6378274	0.5624558	0.5016442	0.5787747	0.6331113
0.3038687	0.6979160	0.4037569	0.0530540	0.5011997	0.6252725	0.5596533	0.4386460	0.5097749	0.7846421
0.1953630	0.7918678	0.4282518	0.0814577	0.2264651	0.6090280	0.5672706	0.4546792	0.5322628	0.6309492
0.2369938	0.4994323	0.3179243	0.1428747	0.4868446	0.4234229	0.5709796	0.1114756	0.6119576	0.6173989
0.1987196	0.7414865	0.3954667	0.0459696	0.4907257	0.6835876	0.2226901	0.4383819	0.4188049	0.6973218
0.2481276	0.7255980	0.4160776	0.0545236	0.4524017	0.6149538	0.6279754	0.2987675	0.5138687	0.6390047
0.2456412	0.7648581	0.3742445	0.0877213	0.3706421	0.7023108	0.6892513	0.4077124	0.2527992	0.6709381
0.2469919	0.7028980	0.3831350	0.0738549	0.3794756	0.6930217	0.6228509	0.6613303	0.4617512	0.3597459
