G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
1.0000000	0.1397612	0.2145899	0.3985712	0.2857000	0.2580322	0.6280879	0.7669037	0.9985586	0.5498194
1.0000000	0.3286429	0.3618563	0.2730393	0.3812835	0.8130794	0.9902127	1.0000000	0.7930878	1.0000000
1.0000000	0.3286421	0.3618563	0.2730396	0.3812835	0.3020514	0.5879405	0.5221817	0.6521236	0.7661243
1.0000000	0.2621423	0.3618563	0.1905457	0.3794731	0.5146809	0.4523466	0.8133943	0.6037799	0.9864091
1.0000000	0.3286420	0.2211945	0.3314543	0.3812835	0.3903562	0.8105404	0.8349998	0.9043774	0.8470163
1.0000000	0.3286420	0.2382073	0.4527867	0.2758301	0.1606666	0.7691444	0.9902437	0.9982902	0.6157305
0.6346983	0.5144180	0.8095055	0.2306413	0.4133408	0.5474827	0.9665329	0.6883503	0.9427006	1.0000000
1.0000000	0.3286421	0.3022327	0.3428142	0.3411779	0.7271445	0.9826133	0.8387400	0.9994391	1.0000000
1.0000000	0.3286422	0.3618563	0.1302387	0.3812835	0.7467090	0.8242229	1.0000000	0.7437929	0.9385569
0.9253967	0.2953404	0.4370200	0.1515169	0.2801013	0.6641154	0.5749475	0.7473309	0.6113192	1.0000000
