G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.4084472	0.5366856	0.4807698	0.8267315	0.8694107	1.0269101	0.8821817	0.0232670	0.0654994	0.5000228
0.9252117	0.4782659	0.1728119	0.9726702	0.9335776	0.9719450	0.9544129	0.0217327	0.0751954	0.5472656
0.9519331	0.7499351	0.2156546	0.9266697	0.9022348	0.8722340	0.9148548	0.0155534	0.0663614	0.5117630
1.0121334	0.6846713	0.3387542	0.4548167	0.8744968	1.0335981	0.9250123	0.0234356	0.0898890	0.4527316
0.9430289	0.6341497	0.4660547	0.8029544	0.4314023	1.1003180	0.9776329	0.0130079	0.0678795	0.5935068
0.9432300	0.6678122	0.2681714	0.9348480	0.5873484	0.5608284	0.8243486	0.0183014	0.1046912	0.6865957
0.9548610	0.6293751	0.4220763	0.8486832	0.8404923	0.9850372	0.4606854	0.0124084	0.0696490	0.5106451
0.9298093	0.5728881	0.3716671	0.8311837	0.8525278	1.0742837	0.8298064	0.0086235	0.0637538	0.5524401
0.9151176	0.6025150	0.3472287	0.8146578	0.8744620	1.0409818	0.8770799	0.0128478	0.0345650	0.4978842
1.0084132	0.5549611	0.3709776	0.8558727	0.8009095	1.0130523	0.9535534	0.0080838	0.0847379	0.2699472
