G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.1430425	0.7636647	0.7460169	0.2789116	0.7079233	0.4958013	0.5189687	0.8087874	0.6118440	0.2848624
0.5720561	0.3236548	0.7541331	0.6531539	0.7194259	0.5620553	0.6514572	0.6720101	0.6891964	0.1736765
0.3657138	0.7955585	0.3786646	0.3592693	0.8167754	0.5158736	0.4465731	0.7350466	0.5266664	0.2498739
0.4209436	0.6891178	0.6480613	0.1710940	0.5817112	0.4729256	0.4619434	0.9002718	0.5157062	0.1871797
0.4420919	0.7622383	0.7572823	0.2202935	0.4619679	0.6676320	0.3377818	0.7765108	0.5705624	0.1867990
0.3789518	0.6651159	0.6458773	0.3293258	0.7161543	0.2470278	0.5208081	0.7200032	0.5533649	0.2608462
0.4296596	0.6131282	0.7578513	0.4316912	0.6418704	0.4724288	0.2718913	0.7711084	0.5981246	0.2900741
0.3345621	0.6645366	0.7163259	0.2623720	0.6780578	0.6789287	0.4135422	0.3695778	0.5292948	0.5190299
0.2397473	0.6979154	0.7703256	0.3715652	0.7080981	0.4354232	0.5161258	0.7873620	0.1932376	0.1934588
0.4228658	0.7826624	0.7738214	0.2652085	0.7465320	0.4636217	0.5156244	0.7835862	0.5249878	0.1058915
